,env_id,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,cumulated_rewards,sim_time,cpu_time_steps,cpu_time_full,inference_time,action_cpu_time_ur5_1,position_ee_link_ur5_1,velocity_ee_link_ur5_1,rotation_ee_link_ur5_1,position_rotation_sensor_cpu_time_ur5_1,joints_angles_ur5_1,joints_velocities_ur5_1,joints_sensor_cpu_time_ur5_1,reward_ur5_1,distance_ur5_1,distance_threshold_ur5_1
10,0,0,False,False,False,False,11,0.0,0.0,0.0,0.0,0.0,0.04583333325999999,1.1062930490000014,60.88082115500001,0.2951472109999713,3.3516999991434204e-05,[ 0.13673694 -0.1313438   0.62297946],[0. 0. 0.],[ 0.59031332  0.76808006 -0.05235999  0.24257295],1.049041748046875e-05,[-2.83138234 -0.88021283 -1.42410752 -2.23054123  1.11244509],[ 1.633581   -1.10454038  3.17601778 -1.26062602 -9.99996858],8.29200000396213e-06,-0.06621513905070614,0.4842489361848703,0.05
11,0,0,False,False,False,False,12,0.0,0.0,0.0,0.0,0.0,0.04999999991999999,1.2360149360000037,61.01054304200001,0.34901580699997226,2.6521999998863066e-05,[ 0.14186937 -0.13327891  0.62815005],[0. 0. 0.],[ 0.5845508   0.76527268 -0.05573416  0.2637268 ],2.765655517578125e-05,[-2.81635455 -0.88245749 -1.42164626 -2.21327014  1.07077843],[  3.60666992  -0.53872037   0.5907017    4.14506227 -10.        ],8.937000004038964e-06,-0.07525267392799326,0.49067226335892544,0.05
12,0,0,False,False,False,False,13,0.0,0.0,0.0,0.0,0.0,0.05416666657999999,1.3379308109999926,61.112458917,0.35064813899997205,0.0010059239999975489,[ 0.1487368  -0.13355321  0.6297816 ],[0. 0. 0.],[ 0.57494116  0.76543808 -0.06152587  0.28242126],2.2411346435546875e-05,[-2.79299766 -0.88250299 -1.42912913 -2.19798001  1.02911176],[  5.60565282  -0.0109182   -1.79588914   3.66963029 -10.        ],8.067999999639142e-06,-0.0748595330331843,0.4937231809184041,0.05
13,0,0,False,False,False,False,14,0.0,0.0,0.0,0.0,0.0,0.058333333239999986,1.4425850749999967,61.217113181,0.36018920099996876,2.285800000834115e-05,[ 0.15714698 -0.13205093  0.6295501 ],[0. 0. 0.],[ 0.5617758   0.76797235 -0.06781687  0.3000454 ],2.0265579223632812e-05,[-2.7616779  -0.88163767 -1.44197734 -2.18352134  0.98744509],[  7.51674139   0.20767599  -3.08357025   3.47008169 -10.        ],8.08700001186935e-06,-0.07442835463239546,0.4928429793613825,0.05
14,0,0,False,False,False,False,15,0.0,0.0,0.0,0.0,0.0,0.062499999899999985,1.5471084299999944,61.321636536,0.3666737899999646,2.2547000000372464e-05,[ 0.166628  -0.1287486  0.629776 ],[0. 0. 0.],[ 0.5455851   0.77197731 -0.07240795  0.31803313],2.2411346435546875e-05,[-2.72288962 -0.88170794 -1.453621   -2.16944263  0.94577854],[ 9.30918871 -0.01686527 -2.79447773  3.37888956 -9.99997367],9.034999990831238e-06,-0.08211440631185692,0.4891503610484805,0.05
15,0,0,False,False,False,False,16,0.0,0.0,0.0,0.0,0.0,0.06666666655999999,1.652585419999994,61.427113526,0.36855863099997066,2.3255000002109227e-05,[ 0.17441846 -0.12518989  0.63240081],[0. 0. 0.],[ 0.52666891  0.77794534 -0.08127213  0.33288997],1.2159347534179688e-05,[-2.68122295 -0.88693291 -1.45087001 -2.1782905   0.90463776],[10.         -1.25399286  0.66023783 -2.123487   -9.8737866 ],8.684999997399245e-06,-0.07565922234241776,0.4843716956594812,0.05
16,0,0,False,False,False,False,17,0.0,0.0,0.0,0.0,0.0,0.07083333321999999,1.754575348000003,61.52910345400001,0.3698260789999779,2.4140999997257495e-05,[ 0.18216941 -0.12101492  0.63890034],[1.8602264  1.00199282 1.55988693],[ 0.50811726  0.78243375 -0.08672837  0.34941733],1.5020370483398438e-05,[-2.63955629 -0.89669427 -1.43696262 -2.18736207  0.86389577],[ 9.9999997  -2.34272533  3.33777179 -2.17717662 -9.77807736],8.34899999802019e-06,-0.07507037827015384,0.48167362674737085,0.05
17,0,0,False,False,False,False,18,0.0,0.0,0.0,0.0,0.0,0.07499999987999999,1.980699690999998,61.755227797,0.4066354039999709,2.2729999997750383e-05,[ 0.19039501 -0.1159033   0.64558518],[0. 0. 0.],[ 0.48918435  0.7863791  -0.09185735  0.36588085],1.239776611328125e-05,[-2.59788962 -0.90800946 -1.42238525 -2.19661914  0.82336273],[ 9.99999913 -2.71564704  3.49856941 -2.22169861 -9.72792892],7.754999998610401e-06,-0.07471366756328919,0.4814437294230563,0.05
18,0,0,False,False,False,False,19,0.0,0.0,0.0,0.0,0.0,0.07916666653999999,2.0805896950000005,61.855117801000006,0.4142558719999698,3.5643000003915404e-05,[ 0.19902663 -0.10978059  0.6524533 ],[0. 0. 0.],[ 0.46987909  0.78973937 -0.09662227  0.38234732],1.1920928955078125e-05,[-2.55622296 -0.92083902 -1.40716152 -2.20594148  0.7829479 ],[ 9.99999909 -3.07909358  3.65369469 -2.23736114 -9.69956047],8.58300001027601e-06,-0.0743404300365434,0.4808713615101247,0.05
19,0,0,False,False,False,False,20,0.0,0.0,0.0,0.0,0.0,0.08333333319999998,2.1545677160000025,61.92909582200001,0.41746514999996975,0.0011681919999944057,[ 0.20799145 -0.10257146  0.65949309],[0. 0. 0.],[ 0.45021811  0.79246867 -0.10097329  0.39887512],1.9311904907226562e-05,[-2.5145563  -0.93513714 -1.39134426 -2.21517392  0.74257261],[ 9.99999882 -3.4315484   3.79614264 -2.21578645 -9.69006852],8.518000001345172e-06,-0.07391962025334024,0.4799822547330205,0.05
20,0,0,False,False,False,False,21,0.0,0.0,0.0,0.0,0.0,0.08749999985999998,2.2330200709999986,62.007548177000004,0.42665631599996345,2.746200000558474e-05,[ 0.21710445 -0.09428129  0.6667099 ],[0. 0. 0.],[ 0.43027213  0.79449123 -0.1047371   0.41554752],2.2649765014648438e-05,[-2.47288963 -0.95061428 -1.37501232 -2.2241136   0.70219859],[10.         -3.71451424  3.91966671 -2.1455228  -9.68976608],7.815000003574823e-06,-0.06570886080011705,0.4788009407807249,0.05
21,0,0,False,False,False,False,22,0.0,0.0,0.0,0.0,0.0,0.09166666651999998,2.3864364359999968,62.160964542,0.5121593679999563,2.659300000118492e-05,[ 0.22048441 -0.09454894  0.66755623],[0. 0. 0.],[ 0.42339337  0.78830695 -0.11329906  0.43182582],1.9788742065429688e-05,[-2.46312627 -0.94792567 -1.38588124 -2.22011948  0.66053192],[  2.34320638   0.64526627  -2.60854243   0.95858954 -10.        ],7.629999998925996e-06,-0.07984273274365265,0.4774403654842106,0.05
22,0,0,False,False,False,False,23,0.0,0.0,0.0,0.0,0.0,0.09583333317999998,2.5150753549999934,62.289603461,0.5667691519999494,2.7603999996017592e-05,[ 0.22264484 -0.09316724  0.67011988],[0. 0. 0.],[ 0.41278607  0.78742296 -0.12070446  0.44159165],1.4781951904296875e-05,[-2.44630426 -0.95026115 -1.38170223 -2.23471621  0.63264607],[ 4.03728371 -0.56051403  1.00296264 -3.50321634 -6.69260459],8.33800000066276e-06,-0.06850011050936178,0.4776812615424468,0.05
23,0,0,False,False,False,False,24,0.0,0.0,0.0,0.0,0.0,0.09999999983999998,2.617050323000001,62.391578429000006,0.5680064239999467,2.2853999993799334e-05,[ 0.22538933 -0.08990042  0.67497998],[0. 0. 0.],[ 0.39985138  0.78744322 -0.12395645  0.45242345],2.7179718017578125e-05,[-2.42156753 -0.9551663  -1.37057338 -2.24892653  0.60557201],[ 5.9368148  -1.17723659  2.67092437 -3.41047645 -6.49777472],8.307000001650522e-06,-0.06718586686456268,0.47845540818334253,0.05
24,0,0,False,False,False,False,25,0.0,0.0,0.0,0.0,0.0,0.10416666649999998,2.717967772999998,62.492495879,0.5694036679999357,2.265499999509757e-05,[ 0.2288177  -0.08466004  0.67525423],[0. 0. 0.],[ 0.38603324  0.79097974 -0.12813134  0.4570685 ],1.811981201171875e-05,[-2.39727299 -0.95915753 -1.36874206 -2.26336492  0.59083157],[ 5.83069026 -0.95789506  0.43951839 -3.46521297 -3.53770459],9.980000001519329e-06,-0.0614175433291298,0.4798114148461504,0.05
25,0,0,False,False,False,False,26,0.0,0.0,0.0,0.0,0.0,0.10833333315999998,3.3866720799999968,63.161200186,1.1523657499999302,2.6717000011444725e-05,[ 0.23322645 -0.0784276   0.67215109],[0. 0. 0.],[ 0.37125936  0.79509896 -0.13576578  0.45994774],2.7894973754882812e-05,[-2.37509705 -0.9625082  -1.37620528 -2.27734291  0.57728488],[ 5.32222569 -0.80416004 -1.79117372 -3.35471651 -3.25120692],8.498999989114964e-06,-0.06038526348473662,0.47635490026452404,0.05
26,0,0,False,False,False,False,27,0.0,0.0,0.0,0.0,0.0,0.11249999981999997,3.4581478629999935,63.232675969,1.1548185149999313,2.5762999996459257e-05,[ 0.23848933 -0.07127383  0.66565233],[0. 0. 0.],[ 0.35550985  0.79967606 -0.14700346  0.46099997],2.6702880859375e-05,[-2.35536859 -0.96539625 -1.3927569  -2.29105017  0.5650231 ],[ 4.73482877 -0.69313253 -3.97238844 -3.28974439 -2.94282695],9.031000004711132e-06,-0.059980241729988525,0.4695498560321977,0.05
27,0,0,False,False,False,False,28,0.0,0.0,0.0,0.0,0.0,0.11666666647999997,3.5313743130000006,63.305902419000006,1.1564730109999317,0.0007356069999957526,[ 0.24431312 -0.063504    0.6570797 ],[0. 0. 0.],[ 0.3393569   0.80424261 -0.16085856  0.4606033 ],1.1205673217773438e-05,[-2.33837058 -0.9692149  -1.41410697 -2.30477208  0.5539927 ],[ 4.07952204 -0.91647668 -5.12401837 -3.29325855 -2.64729429],8.554000004323825e-06,-0.06043859094043605,0.45942864638333136,0.05
28,0,0,False,False,False,False,29,0.0,0.0,0.0,0.0,0.0,0.12083333313999997,4.530286648000001,64.304814754,2.0958173049999402,2.9351999998539213e-05,[ 0.25058401 -0.05527394  0.64680171],[0. 0. 0.],[ 0.32285702  0.80860138 -0.17712477  0.45886159],1.5497207641601562e-05,[-2.3240981  -0.97447389 -1.43889426 -2.31877769  0.54397332],[ 3.42539636 -1.2621563  -5.94894834 -3.36134434 -2.40465348],8.003999994343758e-06,-0.06211826726603189,0.44725976553302926,0.05
29,0,0,False,False,False,False,30,0.0,0.0,0.0,0.0,0.0,0.12499999979999997,4.682591180999992,64.457119287,2.1722161079999296,2.8862999997159022e-05,[ 0.25137681 -0.05337697  0.64299953],[0. 0. 0.],[ 0.31299713  0.81009346 -0.18505816  0.45992917],1.7881393432617188e-05,[-2.31410378 -0.97205207 -1.44880761 -2.33304294  0.53499518],[ 2.39863597  0.58123659 -2.37920431 -3.4236599  -2.15475256],9.367999993514786e-06,-0.06302636358241061,0.43344913031697363,0.05
30,0,0,False,False,False,False,31,0.0,0.0,0.0,0.0,0.0,0.12916666645999997,4.822169690999999,64.596697797,2.2286075429999244,2.9780000005530383e-05,[ 0.25308555 -0.05015336  0.63579756],[0. 0. 0.],[ 0.30081064  0.81240016 -0.19573425  0.45957267],1.049041748046875e-05,[-2.30308937 -0.96885987 -1.46781958 -2.34685382  0.5267738 ],[ 2.64345853  0.76612782 -4.56287172 -3.3146131  -1.97313193],9.675000001152512e-06,-0.06454757237981627,0.4292001617036308,0.05
31,0,0,False,False,False,False,32,0.0,0.0,0.0,0.0,0.0,0.13333333311999998,4.926186813000001,64.700714919,2.237585065999923,2.4109999998245257e-05,[ 0.25558904 -0.04604268  0.62521243],[0. 0. 0.],[ 0.28703415  0.81511122 -0.20956828  0.45747817],1.4781951904296875e-05,[-2.29304716 -0.96542338 -1.49549895 -2.36015541  0.51953083],[ 2.41012992  0.8247579  -6.64304948 -3.19238126 -1.73831316],8.30300000131956e-06,-0.06742965759818839,0.42135219029198984,0.05
32,0,0,False,False,False,False,33,0.0,0.0,0.0,0.0,0.0,0.13749999978,5.9723965249999935,65.746924631,3.19910493299993,0.0018838449999947215,[ 0.2586872  -0.04117949  0.61224627],[0. 0. 0.],[ 0.27216965  0.81797034 -0.22547838  0.45388085],2.47955322265625e-05,[-2.28383948 -0.96274408 -1.52868265 -2.37265319  0.51354077],[ 2.20984442  0.64303052 -7.96408951 -2.99946725 -1.43761305],1.0467999999264066e-05,-0.07190601867496395,0.4102102603466105,0.05
33,0,0,False,False,False,False,34,0.0,0.0,0.0,0.0,0.0,0.14166666644,6.078360402000001,65.852888508,3.234285568999937,2.480099999502272e-05,[ 0.26221189 -0.03563582  0.59818268],[0. 0. 0.],[ 0.25691733  0.8207705  -0.24202682  0.44916835],1.6927719116210938e-05,[-2.27514599 -0.96195872 -1.56356246 -2.38372679  0.50912653],[ 2.08643745  0.18848704 -8.37115405 -2.65766352 -1.05941762],9.637000005113805e-06,-0.07802000819953224,0.3967014389840414,0.05
34,0,0,False,False,False,False,35,0.0,0.0,0.0,0.0,0.0,0.14583333310000002,6.228177262999992,66.002705369,3.3229556689999384,2.746200000558474e-05,[ 0.26258039 -0.03356453  0.59431142],[0. 0. 0.],[ 0.24900681  0.82211578 -0.24691197  0.44850391],2.193450927734375e-05,[-2.26662769 -0.96018678 -1.57285815 -2.39257375  0.5065619 ],[ 2.04439256  0.42526653 -2.23096587 -2.12326989 -0.61551157],8.40599999207825e-06,-0.07929514497667622,0.3819228842989285,0.05
35,0,0,False,False,False,False,36,0.0,0.0,0.0,0.0,0.0,0.14999999976000003,7.586534643999997,67.36106275,4.61657786499994,2.6052999999137683e-05,[ 0.26022276 -0.02972687  0.58646697],[0. 0. 0.],[ 0.24441464  0.83354008 -0.24787778  0.42898604],2.002716064453125e-05,[-2.25582908 -0.96130385 -1.57751764 -2.40813888  0.54822857],[ 2.59166667 -0.26809692 -1.11827756 -3.7356326  10.        ],9.040999998433108e-06,-0.08154334638821004,0.3775868461076216,0.05
36,0,0,False,False,False,False,37,0.0,0.0,0.0,0.0,0.0,0.15416666642000004,7.664805539,67.439333645,4.618167358999926,2.440299999761919e-05,[ 0.25819674 -0.02520304  0.57959098],[0. 0. 0.],[ 0.24026914  0.84427541 -0.24875304  0.40937975],3.170967102050781e-05,[-2.24522941 -0.96525358 -1.57938913 -2.42259077  0.58989523],[ 2.54392088 -0.94793539 -0.44915673 -3.46845329 10.        ],9.013000010327232e-06,-0.0853060542972455,0.369350766971896,0.05
37,0,0,False,False,False,False,38,0.0,0.0,0.0,0.0,0.0,0.15833333308000005,7.794991785999997,67.569519892,4.6737185239999235,3.367899999773272e-05,[ 0.25473893 -0.0226396   0.57441306],[0. 0. 0.],[ 0.23865721  0.85399252 -0.24761753  0.39041656],1.7642974853515625e-05,[-2.23674209 -0.96611751 -1.57869597 -2.43607909  0.6315618 ],[ 2.03695475 -0.20734362  0.16635801 -3.23719501  9.99997534],1.289200000087476e-05,-0.08853263915958698,0.36143468831434156,0.05
38,0,0,False,False,False,False,39,0.0,0.0,0.0,0.0,0.0,0.16249999974000007,7.933452484,67.70798059,4.7292442929999225,2.5663000002396075e-05,[ 0.25053734 -0.02185154  0.57235056],[0. 0. 0.],[ 0.24091326  0.86248904 -0.24433672  0.3719852 ],2.4080276489257812e-05,[-2.23311149 -0.96748815 -1.57039037 -2.44887791  0.67322846],[ 0.8713455  -0.3289529   1.99334353 -3.07171762 10.        ],7.90500000391603e-06,-0.08925624461851407,0.3562576075585645,0.05
39,0,0,False,False,False,False,40,0.0,0.0,0.0,0.0,0.0,0.16666666640000008,8.037702729000003,67.81223083500001,4.7312561439999286,2.407400000947746e-05,[ 0.24553443 -0.02191317  0.57148439],[0. 0. 0.],[ 0.24411444  0.87047696 -0.23951657  0.35399127],1.0728836059570312e-05,[-2.22983808 -0.96724586 -1.55991743 -2.46159385  0.71489501],[ 0.78561752  0.05814742  2.51350553 -3.05182517  9.99997073],9.042000002068562e-06,-0.09029093079587872,0.3547386209377079,0.05
40,0,0,False,False,False,False,41,0.0,0.0,0.0,0.0,0.0,0.1708333330600001,8.971765806999997,68.746293913,5.602957605999933,2.946799999392624e-05,[ 0.23982035 -0.02271312  0.57099324],[0. 0. 0.],[ 0.24792312  0.87802148 -0.23351483  0.33627862],1.7404556274414062e-05,[-2.22684377 -0.96478158 -1.54968826 -2.47344783  0.75656129],[ 0.71863547  0.59142718  2.45500205 -2.84495682  9.99990674],8.90799999808678e-06,-0.09056967756936113,0.35484605655054924,0.05
41,0,0,False,False,False,False,42,0.0,0.0,0.0,0.0,0.0,0.1749999997200001,9.125475776999991,68.900003883,5.679525943999934,2.4903999999992266e-05,[ 0.23472288 -0.02254575  0.5695824 ],[0. 0. 0.],[ 0.25098816  0.88518977 -0.22910827  0.31773177],1.0251998901367188e-05,[-2.22415137 -0.96425893 -1.54160573 -2.48495984  0.79822794],[ 0.64617515  0.12543796  1.93980669 -2.76288117  9.99999773],7.746000008523879e-06,-0.0922008132007098,0.35589332951054714,0.05
42,0,0,False,False,False,False,43,0.0,0.0,0.0,0.0,0.0,0.17916666638000012,9.253997189000003,69.02852529500001,5.733649308999944,3.010700000061206e-05,[ 0.22888415 -0.02317933  0.56982392],[0. 0. 0.],[ 0.2550509   0.89191175 -0.22255871  0.29985017],1.049041748046875e-05,[-2.22176702 -0.96254062 -1.52991575 -2.49626242  0.83989461],[ 0.57224493  0.41239423  2.80559473 -2.71262079 10.        ],9.10199999282213e-06,-0.09202480566568977,0.3556155008683197,0.05
43,0,0,False,False,False,False,44,0.0,0.0,0.0,0.0,0.0,0.18333333304000013,9.355949104999993,69.130477211,5.736190562999951,2.7224000007208815e-05,[ 0.22234449 -0.02456095  0.57057345],[-1.56951785 -0.33158854  0.17988682],[ 0.25953197  0.89824378 -0.21478021  0.28226009],1.52587890625e-05,[-2.21960065 -0.95880259 -1.51785398 -2.50722805  0.88156114],[ 0.51992874  0.89712601  2.89482652 -2.631751    9.99996812],8.351000005291098e-06,-0.09145584947775041,0.3573113878852994,0.05
44,0,0,False,False,False,False,45,0.0,0.0,0.0,0.0,0.0,0.18749999970000014,9.466448713999995,69.24097682,5.737975757999948,2.560500000470256e-05,[ 0.21510768 -0.02670677  0.57174224],[0. 0. 0.],[ 0.26431459  0.90419888 -0.20587492  0.26491091],1.0013580322265625e-05,[-2.21767713 -0.95304812 -1.50553979 -2.51803732  0.92322781],[ 0.46164536  1.38107342  2.95540434 -2.59422362 10.        ],8.495000002994857e-06,-0.09061517320255849,0.36009442004789766,0.05
45,0,0,False,False,False,False,46,0.0,0.0,0.0,0.0,0.0,0.19166666636000015,10.483549850999992,70.258077957,6.694161446999956,2.5389000001041495e-05,[ 0.20759916 -0.02906453  0.57306868],[-1.80204392 -0.5658643   0.31834602],[ 0.26905122  0.90978283 -0.19656704  0.24752407],1.3828277587890625e-05,[-2.21597791 -0.94670969 -1.49318075 -2.52875211  0.96489448],[ 0.40781058  1.5212229   2.96616927 -2.57155001 10.        ],8.526000002007095e-06,-0.0897419458713511,0.36393200898738987,0.05
46,0,0,False,False,False,False,47,0.0,0.0,0.0,0.0,0.0,0.19583333302000017,10.634553947,70.409082053,6.763030029999953,2.702399999066074e-05,[ 0.20820667 -0.02829544  0.56987834],[0. 0. 0.],[ 0.26730427  0.90972084 -0.20067097  0.24634853],9.298324584960938e-06,[-2.21548162 -0.94618689 -1.50217524 -2.52945999  0.96421694],[ 0.11910963  0.12547272 -2.15867599 -0.16988983 -0.16260962],1.057100000423361e-05,-0.0935177153770708,0.368205076856196,0.05
47,0,0,False,False,False,False,48,0.0,0.0,0.0,0.0,0.0,0.19999999968000018,10.757503052999994,70.532031159,6.816610524999959,2.9448999995906888e-05,[ 0.2032903  -0.02665992  0.56608593],[0. 0. 0.],[ 0.2681601   0.91507584 -0.19902904  0.22608353],1.9311904907226562e-05,[-2.21154825 -0.94515722 -1.50308641 -2.53947251  1.0058836 ],[ 0.94400887  0.24711979 -0.21868145 -2.40300506 10.        ],8.170999990397831e-06,-0.09699496347233806,0.36521109146928904,0.05
48,0,0,False,False,False,False,49,0.0,0.0,0.0,0.0,0.0,0.2041666663400002,10.866132918999995,70.640661025,6.824264400999965,2.3538999997185783e-05,[ 0.19767158 -0.02585207  0.5652746 ],[0. 0. 0.],[ 0.27036539  0.92004007 -0.19382855  0.2070249 ],2.2649765014648438e-05,[-2.20796901 -0.94405506 -1.49631701 -2.54913017  1.04755027],[ 0.8590195   0.26451914  1.62465516 -2.31784031 10.        ],7.462999988661068e-06,-0.09768946482796509,0.3626695612586906,0.05
49,0,0,False,False,False,False,50,0.0,0.0,0.0,0.0,0.0,0.2083333330000002,10.970032227999994,70.744560334,6.826282877999972,2.3079000001757777e-05,[ 0.19137658 -0.02586004  0.56732148],[0. 0. 0.],[ 0.27365881  0.9247089  -0.18508452  0.18912446],1.0728836059570312e-05,[-2.20472251 -0.94286497 -1.4820157  -2.55852883  1.08921694],[ 0.77915917  0.28562219  3.43231375 -2.25567728 10.        ],8.533000013244418e-06,-0.09550488043532204,0.3631127609908683,0.05
50,0,0,False,False,False,False,51,0.0,0.0,0.0,0.0,0.0,0.21249999966000022,11.071928841000002,70.84645694700001,6.8273338649999715,2.9462000000535227e-05,[ 0.19068374 -0.02693135  0.56926161],[0. 0. 0.],[ 0.27552962  0.92465514 -0.18189101  0.1897682 ],9.5367431640625e-06,[-2.20657769 -0.94200013 -1.47680457 -2.55741517  1.09001272],[-0.44524443  0.20756023  1.25067118  0.26727805  0.19098904],8.790000009639698e-06,-0.09321866951105802,0.3664322268844738,0.05
51,0,0,False,False,False,False,52,0.0,0.0,0.0,0.0,0.0,0.21666666632000023,11.179480205999994,70.954008312,6.829482060999965,2.3842000004492547e-05,[ 0.19057176 -0.02724963  0.56805897],[0. 0. 0.],[ 0.27619573  0.92443401 -0.18272172  0.18907781],2.4318695068359375e-05,[-2.20836707 -0.9406428  -1.48063995 -2.55656602  1.09057325],[-0.42945095  0.32576074 -0.9204908   0.20379597  0.13452534],8.27499999900283e-06,-0.09466473258255946,0.3687135743951812,0.05
