,env_id,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,cumulated_rewards,sim_time,cpu_time_steps,cpu_time_full,inference_time,action_cpu_time_ur5_1,position_ee_link_ur5_1,velocity_ee_link_ur5_1,rotation_ee_link_ur5_1,position_rotation_sensor_cpu_time_ur5_1,joints_angles_ur5_1,joints_velocities_ur5_1,joints_sensor_cpu_time_ur5_1,reward_ur5_1,distance_ur5_1,distance_threshold_ur5_1,real_step,real_joint_velocities,real_effort,real_joint_positions,current_time
32,0,0,True,False,False,False,197,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,0.8208333320199983,43.29788002699999,103.072408133,26.039357370999852,2.5243000010277683e-05,[0.20978823 0.12209258 0.34618747],[0. 0. 0.],[-0.59066933 -0.38981569 -0.09971591  0.69943559],9.775161743164062e-06,[-2.71726575 -1.42537349 -2.34294726 -0.86159453  3.14206034],[ 1.62108963 -7.30620205 -0.71110453  6.51651842 -0.02806141],8.299000000988599e-06,500.0,0.04708303240175297,0.05,33,[ 0.05858528 -0.10897656  0.16974775  0.1052934  -0.17789385  0.00340352],[ 0.60753065 -0.5313091   1.6701488   0.48343804 -0.11285305  0.3004331 ],[-2.7040071 -1.1274751 -2.2737286 -1.3010095  3.0655832  0.7564589],40.135032176971436
33,0,0,True,False,False,False,197,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,0.8208333320199983,43.29788002699999,103.072408133,26.039357370999852,2.5243000010277683e-05,[0.20978823 0.12209258 0.34618747],[0. 0. 0.],[-0.59066933 -0.38981569 -0.09971591  0.69943559],9.775161743164062e-06,[-2.71726575 -1.42537349 -2.34294726 -0.86159453  3.14206034],[ 1.62108963 -7.30620205 -0.71110453  6.51651842 -0.02806141],8.299000000988599e-06,500.0,0.04708303240175297,0.05,34,[-0.04264467 -0.08236199 -0.01035437  0.02344115 -0.07844874  0.03238138],[-0.73307204 -0.42370218  0.97294575  0.24248154  0.03507595 -0.16317941],[-2.7132797 -1.15597   -2.2687142 -1.2895879  3.0348456  0.7581019],40.43887138366699
34,0,0,True,False,False,False,197,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,0.8208333320199983,43.29788002699999,103.072408133,26.039357370999852,2.5243000010277683e-05,[0.20978823 0.12209258 0.34618747],[0. 0. 0.],[-0.59066933 -0.38981569 -0.09971591  0.69943559],9.775161743164062e-06,[-2.71726575 -1.42537349 -2.34294726 -0.86159453  3.14206034],[ 1.62108963 -7.30620205 -0.71110453  6.51651842 -0.02806141],8.299000000988599e-06,500.0,0.04708303240175297,0.05,35,[-0.09229451 -0.16891685 -0.01921311  0.25586322 -0.13769875 -0.03878095],[-0.77790827 -0.31161165  0.84067893  0.3858354  -0.14487891  0.17537974],[-2.7577367  -1.2395033  -2.278167   -1.1674598   2.9678297   0.75892955],40.95896053314209
35,0,0,True,False,False,False,197,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,0.8208333320199983,43.29788002699999,103.072408133,26.039357370999852,2.5243000010277683e-05,[0.20978823 0.12209258 0.34618747],[0. 0. 0.],[-0.59066933 -0.38981569 -0.09971591  0.69943559],9.775161743164062e-06,[-2.71726575 -1.42537349 -2.34294726 -0.86159453  3.14206034],[ 1.62108963 -7.30620205 -0.71110453  6.51651842 -0.02806141],8.299000000988599e-06,500.0,0.04708303240175297,0.05,36,[ 0.07466651 -0.27765054 -0.11911361  0.4959312   0.3440671   0.03238138],[0.52010006 0.05380345 0.603047   0.33855915 0.26383212 0.02135058],[-2.7284222  -1.3784226  -2.3329573  -0.9191168   3.1215405   0.76563245],41.54294514656067
36,0,1,False,False,False,False,4,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,0.8374999986599982,0.4006136229999697,399.62098326499995,26.115274631999824,3.657999997130901e-05,[ 0.09433766 -0.12333807  0.54040444],[0. 0. 0.],[ 0.68354845  0.72271371 -0.00558941  0.10205523],1.7404556274414062e-05,[-3.07400817 -0.77668538 -1.64437866 -2.18949898  1.41524208],[ 6.3221     -0.05898102 -3.78430595 10.         -9.99999955],8.971999989171309e-06,-0.08017904791670259,0.45602663473100413,0.05,1,[ 0.  0. -0.  0.  0.  0.],[-0.08743061 -1.0962454   1.1231471   0.27603245 -0.01220033 -0.07625206],"[-3.1416228e+00 -7.8535205e-01 -1.5707725e+00 -2.3561656e+00
  1.5708020e+00 -1.1746083e-05]",163.21968507766724
37,0,1,False,False,False,False,15,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,0.8833333319199981,1.7200632159999714,400.94043285799995,26.4950743429998,2.4046000021371583e-05,[ 0.20345803 -0.11868434  0.56312591],[0. 0. 0.],[ 0.57684654  0.73826462 -0.01634287  0.34920815],1.0967254638671875e-05,[-2.77129245 -0.81294022 -1.74217318 -1.79870589  0.95690944],[ 1.6629723  -0.2652686  -0.17781808  5.31146407 -9.99995151],8.749000016905484e-06,-0.06990246953095411,0.42014966007762095,0.05,2,[ 0.09614225  0.01546764 -0.09992607  0.24292025 -0.21672273  0.        ],[ 0.54027635 -0.59856343  0.96846217  0.46971267 -0.19673032 -0.06100165],"[-3.0850649e+00 -7.7807170e-01 -1.6323994e+00 -2.2168114e+00
  1.4402665e+00  3.5952675e-05]",163.77162504196167
38,0,1,False,False,False,False,28,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,0.9374999984999979,3.330830558999992,402.551200201,26.838836842999882,2.4839999980486027e-05,[ 0.2827149  -0.04584795  0.56387091],[0. 0. 0.],[ 0.45680603  0.70778251 -0.00120103  0.5388605 ],1.9311904907226562e-05,[-2.40838181 -0.84763635 -1.89534055 -1.48623973  0.50393123],[ 8.77443494 -1.43427067 -2.35457061  4.62624311 -7.79740124],9.169000009023875e-06,-0.058409360215661135,0.36872645762598516,0.05,3,[ 0.12765276  0.0043335  -0.10625374  0.30749124 -0.29601038  0.        ],[ 0.75100654 -0.73083025  0.5268255   0.44531202 -0.27145734 -0.0442262 ],"[-3.0051572e+00 -7.7475005e-01 -1.6983703e+00 -2.0327628e+00
  1.2583441e+00  8.3889579e-05]",164.3875696659088
39,0,1,False,False,False,False,33,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,0.9583333317999978,4.1831387820000145,403.403508424,27.241111918999906,2.3101000010683492e-05,[ 0.29544812 -0.01715237  0.56138492],[0. 0. 0.],[0.42513639 0.68456936 0.0064117  0.59210026],1.5974044799804688e-05,[-2.30277448 -0.86060318 -1.94848997 -1.39503634  0.35730849],[ 6.75861715 -0.71249918 -2.65307358  4.48784947 -6.74904914],8.909999962725124e-06,-0.05200105072757045,0.3458487689340431,0.05,4,"[ 1.4315876e-01 -1.1581555e-02 -4.2529617e-02  1.7540112e-01
 -1.7300428e-01 -4.7936901e-05]",[ 0.56941986 -1.5311567   0.5470018   0.3370341  -0.30500823 -0.12047825],"[-2.9248316e+00 -7.8211337e-01 -1.7251114e+00 -1.9327911e+00
  1.1512204e+00  3.5952675e-05]",164.90773797035217
40,0,1,False,False,False,False,39,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,0.9833333317599977,5.664116650999972,404.88448629299995,28.177785128999886,2.385599998433463e-05,[0.30297562 0.01998586 0.55444998],[0. 0. 0.],[0.39205411 0.65604651 0.02320454 0.64448291],8.821487426757812e-06,[-2.18127561 -0.87851721 -2.01443869 -1.28338947  0.20263876],[ 5.85925797 -1.59111563 -2.70709769  4.46864694 -5.88627253],8.429999979853164e-06,-0.046558965105502066,0.3186824703229174,0.05,5,"[ 2.2417851e-01 -4.2158905e-02 -2.1450166e-02  1.5723304e-01
 -2.2520757e-01 -4.7936901e-05]",[ 0.6142561  -1.4639022   0.62994874  0.39803573 -0.30500823 -0.10217776],"[-2.8068779e+00 -8.0582458e-01 -1.7387041e+00 -1.8415140e+00
  1.0277814e+00  7.1905350e-05]",165.4595503807068
41,0,1,False,False,False,False,44,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,1.0041666650599976,6.940741593999974,406.16111123599995,29.015408503999907,2.4832999997670413e-05,[0.30425829 0.05035185 0.54172891],[0. 0. 0.],[0.36838758 0.6384331  0.03923192 0.67465144],3.0517578125e-05,[-2.09227083 -0.89496918 -2.07407047 -1.19370915  0.10576954],[ 5.18497029 -1.16981749 -2.95414     4.36662197 -4.51029609],8.66300001689524e-06,-0.04167999288426494,0.2911481816699638,0.05,6,"[ 2.0992528e-01 -1.4662300e-02 -1.0620260e-01  2.6899794e-01
 -3.5384625e-01 -4.7936901e-05]",[ 0.6344324  -1.4661441   1.1253889   0.57646555 -0.25010675 -0.08692735],"[-2.6886375e+00 -8.1479532e-01 -1.7921399e+00 -1.7048334e+00
  8.4058744e-01  5.9921127e-05]",166.0436360836029
42,0,1,False,False,False,False,50,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,1.0291666650199975,8.543634956000005,407.764004598,30.060034345999867,2.372900002001188e-05,[0.29973349 0.08478488 0.53075874],[0. 0. 0.],[0.34732041 0.60235751 0.05809162 0.71635139],1.9311904907226562e-05,[-1.98948131 -0.92546559 -2.13834679 -1.07421647 -0.03803299],[ 4.41807988 -2.89930477 -2.63806238  4.82780576 -6.05726758],8.129000036660727e-06,-0.040188714086384476,0.2647797505141268,0.05,7,"[ 1.7615213e-01 -2.3674438e-02 -5.2615542e-02  1.0955979e-01
 -1.5481222e-01 -2.3968450e-05]",[ 0.00224181 -0.8630971   1.1679833   0.57951564 -0.25773197 -0.07930214],"[-2.5720737e+00 -8.3015901e-01 -1.8307236e+00 -1.6259845e+00
  7.2902441e-01  7.1905350e-05]",166.5955295562744
43,0,1,False,False,False,False,56,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,1.0541666649799974,9.872927742999991,409.09329738499997,30.866694975999877,2.4075999988326657e-05,[0.29235041 0.11436091 0.51314873],[0. 0. 0.],[0.33012843 0.56617993 0.06664147 0.7523393 ],9.298324584960938e-06,[-1.91023804 -0.96620454 -2.2064445  -0.95966817 -0.17052979],[ 2.84430885 -2.72056431 -2.91315592  4.60038692 -5.43295369],7.584000002225366e-06,-0.03539220701701482,0.23603447170962086,0.05,8,"[ 2.4943806e-01 -2.4275247e-02 -1.0240600e-01  2.2173214e-01
 -3.5957471e-01 -2.3968450e-05]",[ 0.6344324  -1.3495699   0.87430614  0.36905998 -0.1372537  -0.08082718],"[-2.4324839e+00 -8.4507972e-01 -1.8856119e+00 -1.5072330e+00
  5.3832054e-01  7.1905350e-05]",167.15558695793152
44,0,1,False,False,False,False,62,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,1.0791666649399974,11.335053615999982,410.55542325799996,31.81280548099997,2.7181000007203693e-05,[0.28616291 0.13896911 0.48425436],[0. 0. 0.],[0.30366591 0.54212588 0.05649322 0.78146982],1.9550323486328125e-05,[-1.85954019 -1.01308543 -2.28270593 -0.88010506 -0.27107244],[ 2.84312622 -3.02215998 -1.92496143 -1.89799577 -1.45216672],7.844999970529898e-06,-0.03606231454716889,0.20317623565503007,0.05,9,[ 0.23012269 -0.02533625 -0.1116738   0.1965413  -0.303129    0.        ],[ 0.473022   -1.490804    0.97967124  0.32940888 -0.25010675 -0.1037028 ],"[-2.3200881e+00 -8.5839301e-01 -1.9397930e+00 -1.4099435e+00
  3.8129312e-01  5.9921127e-05]",167.73151302337646
45,0,1,False,False,False,False,68,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,1.1041666648999973,12.864228878999995,412.084598521,32.76619477899996,2.2948000037104066e-05,[0.28221425 0.17479689 0.49171233],[0. 0. 0.],[0.26817548 0.53140086 0.04650889 0.80220443],1.0728836059570312e-05,[-1.81222622 -1.07575018 -2.24461386 -0.9207091  -0.33650827],[ 1.29969658 -3.80452048  1.62836641 -1.92598939 -3.26262133],8.576000027460395e-06,-0.03345013722338803,0.19497774372720264,0.05,10,[ 0.22057366 -0.03943609 -0.11764354  0.20104736 -0.28517663  0.        ],[ 1.3271519  -1.3024919   0.54027635  0.32635882 -0.04117611 -0.1037028 ],"[-2.2059891e+00 -8.7494498e-01 -2.0011485e+00 -1.3059167e+00
  2.3395903e-01  2.3968450e-05]",168.26764345169067
46,0,1,False,False,False,False,74,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,1.1291666648599972,14.251332708999996,413.471702351,33.611663633000006,2.472100004524691e-05,[0.28386176 0.20929441 0.48732749],[0. 0. 0.],[0.22059311 0.5312224  0.01802988 0.81781197],2.5987625122070312e-05,[-1.79336836 -1.14222666 -2.21529092 -0.9940796  -0.3724906 ],[ 0.50583404 -3.81453638  1.0114147  -3.5913381   0.0051616 ],8.051999998315296e-06,-0.031584001427190776,0.19142176703229963,0.05,11,[ 0.16136199 -0.02785454 -0.10869532  0.16324912 -0.17978735  0.        ],[ 0.6209815  -0.8787897   1.2083359   0.37973526 -0.28060758 -0.09760264],"[-2.1159680e+00 -8.9077789e-01 -2.0585926e+00 -1.2173008e+00
  1.3201261e-01  5.9921127e-05]",168.79553699493408
47,0,1,False,False,False,False,80,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,1.154166664819997,15.663738904000013,414.884108546,34.45051303700009,2.219399999603411e-05,[0.29057664 0.24225494 0.47390929],[0. 0. 0.],[ 0.16830051  0.54311204 -0.01750983  0.82243401],1.1920928955078125e-05,[-1.7908005  -1.21114546 -2.18768855 -1.08176543 -0.3726674 ],[-0.07507832 -4.69068159  1.23498902 -3.67319465  0.74862022],7.871999969211174e-06,-0.030266783712313533,0.18243723794451538,0.05,12,[ 0.1870434  -0.05513383 -0.1145628   0.20926854 -0.25780466  0.        ],[ 0.75997376 -0.9841548   0.90569144  0.3660099  -0.23180626 -0.09760264],"[-2.0097721e+00 -9.1967326e-01 -2.1255744e+00 -1.0973753e+00
 -1.0386292e-02  9.5873802e-05]",169.34748029708862
48,0,1,False,False,False,False,83,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,1.166666664799997,16.71452251300002,415.934892155,35.206879305000115,2.6886000000558852e-05,[0.30682817 0.24608637 0.44530582],[0. 0. 0.],[ 0.13318765  0.56036127 -0.06739471  0.8146866 ],9.298324584960938e-06,[-1.83477516 -1.24932272 -2.20555467 -1.14454526 -0.34514183],[-4.44724072 -2.05116431 -2.85674163 -5.53151786  4.63807691],8.342000000993721e-06,-0.04398001581484237,0.16492206618345293,0.05,13,[ 0.1491285  -0.07731263 -0.12498109  0.2139424  -0.24251279  0.        ],[ 0.7241048  -0.9662203   0.75324833  0.34160924 -0.15860428 -0.10065272],"[-1.9234260e+00 -9.5985729e-01 -2.1953633e+00 -9.7856122e-01
 -1.4894372e-01  5.9921127e-05]",169.9073977470398
49,0,1,False,False,False,False,86,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,1.179166664779997,18.20452695900002,417.424896601,36.403349232000124,3.8815999971575366e-05,[0.32144329 0.24037574 0.40668878],[0. 0. 0.],[ 0.10362273  0.59600258 -0.11150923  0.78842181],1.9550323486328125e-05,[-1.87414684 -1.27177965 -2.24313034 -1.19604839 -0.26991896],[-2.15847403 -1.5924772  -3.18496751 -2.54378199  5.46863785],1.4813000007052324e-05,-0.04796514340582528,0.12734445310149092,0.05,14,[ 0.09326603 -0.08550665 -0.13695893  0.14414626 -0.18237594  0.        ],[ 0.45508754 -0.7263466   0.79808456  0.40871105 -0.06405173 -0.10827792],"[-1.8742913e+00 -1.0000318e+00 -2.2612278e+00 -9.0308553e-01
 -2.4226934e-01  4.7936901e-05]",170.40343070030212
50,0,1,False,False,False,False,89,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,1.191666664759997,19.523166522999986,418.74353616499997,37.49614355300011,3.007800000887073e-05,[0.32694465 0.23601292 0.37058166],[0. 0. 0.],[ 0.08330604  0.62970495 -0.13596506  0.76029289],5.9604644775390625e-06,[-1.88726699 -1.28901015 -2.28492133 -1.21214701 -0.19292179],[-0.56531265 -1.29414231 -3.44581054 -0.68188436  5.37971342],8.170999990397831e-06,-0.06890036467615687,0.09378115786167694,0.05,15,[ 0.07754273 -0.1014984   0.03202185 -0.03209376 -0.11399395  0.        ],[ 0.45284572 -0.35644788  1.9840024  -0.0259257  -0.05947661 -0.11285305],"[-1.8335551e+00 -1.0489892e+00 -2.2537053e+00 -9.1101724e-01
 -3.0498582e-01  3.5952675e-05]",170.83541226387024
51,0,1,False,False,False,False,92,0.3333333333333333,0.0,0.0,0.0,242.46280888886386,1.204166664739997,20.702230799999995,419.922600442,38.450491431000074,2.8673999963757524e-05,[0.32961065 0.23062974 0.33946049],[0. 0. 0.],[ 0.07264975  0.65536684 -0.15203634  0.73627526],1.5497207641601562e-05,[-1.89623455 -1.30699828 -2.32515246 -1.20183301 -0.12985061],[-0.91313683 -1.55051123 -3.0256654   1.35847434  4.9360648 ],8.157000024766603e-06,-0.11074078396150693,0.06571868450333468,0.05,16,[ 0.06008092 -0.14815699  0.06497687 -0.13793844 -0.10905645  0.        ],[ 0.6770268  -0.44163668  1.9750351   0.08082718 -0.19520527 -0.11437809],"[-1.8041648e+00 -1.1155852e+00 -2.2263520e+00 -9.6926194e-01
 -3.5404092e-01  5.9921127e-05]",171.30739331245422
52,0,1,True,False,False,False,95,0.5,0.0,0.0,0.0,488.252457848047,1.2166666647199968,21.92722482199997,421.14759446399995,39.42898911100011,2.411899998833178e-05,[0.33541951 0.22586881 0.31901529],[0. 0. 0.],[ 0.07974441  0.67878622 -0.16040224  0.71215254],6.67572021484375e-06,[-1.91539583 -1.33144711 -2.3403677  -1.17415661 -0.06467933],[-1.67507964 -2.08254607 -0.53421707  2.53737748  5.52234274],9.41400003284798e-06,500.0,0.04954034970628422,0.05,17,[ 0.01776861 -0.13610245  0.05035292 -0.16861805 -0.01874333  0.        ],[ 0.35196427  0.04035259  2.2036998   0.0259257  -0.10065272 -0.09455255],"[-1.7943643e+00 -1.1811179e+00 -2.2000058e+00 -1.0452527e+00
 -3.6793357e-01  5.9921127e-05]",171.75533747673035
53,0,1,True,False,False,False,95,0.5,0.0,0.0,0.0,488.252457848047,1.2166666647199968,21.92722482199997,421.14759446399995,39.42898911100011,2.411899998833178e-05,[0.33541951 0.22586881 0.31901529],[0. 0. 0.],[ 0.07974441  0.67878622 -0.16040224  0.71215254],6.67572021484375e-06,[-1.91539583 -1.33144711 -2.3403677  -1.17415661 -0.06467933],[-1.67507964 -2.08254607 -0.53421707  2.53737748  5.52234274],9.41400003284798e-06,500.0,0.04954034970628422,0.05,18,[-0.05656554 -0.07701862 -0.00897379 -0.11754128  0.03012834  0.        ],[-0.44163668  0.11433234  1.4257915   0.          0.         -0.09455255],"[-1.8176202e+00 -1.2243727e+00 -2.2018535e+00 -1.1073588e+00
 -3.5512048e-01  9.5873802e-05]",172.15532302856445
54,0,1,True,False,False,False,95,0.5,0.0,0.0,0.0,488.252457848047,1.2166666647199968,21.92722482199997,421.14759446399995,39.42898911100011,2.411899998833178e-05,[0.33541951 0.22586881 0.31901529],[0. 0. 0.],[ 0.07974441  0.67878622 -0.16040224  0.71215254],6.67572021484375e-06,[-1.91539583 -1.33144711 -2.3403677  -1.17415661 -0.06467933],[-1.67507964 -2.08254607 -0.53421707  2.53737748  5.52234274],9.41400003284798e-06,500.0,0.04954034970628422,0.05,19,[-0.07653286 -0.05692347 -0.05313965 -0.10994329  0.10512563  0.        ],[-0.378866    0.15244311  1.1209053  -0.01830049  0.06862685 -0.08692735],"[-1.8557204e+00 -1.2568659e+00 -2.2290757e+00 -1.1677235e+00
 -2.9883176e-01  8.3889579e-05]",172.59537148475647
55,0,1,True,False,False,False,95,0.5,0.0,0.0,0.0,488.252457848047,1.2166666647199968,21.92722482199997,421.14759446399995,39.42898911100011,2.411899998833178e-05,[0.33541951 0.22586881 0.31901529],[0. 0. 0.],[ 0.07974441  0.67878622 -0.16040224  0.71215254],6.67572021484375e-06,[-1.91539583 -1.33144711 -2.3403677  -1.17415661 -0.06467933],[-1.67507964 -2.08254607 -0.53421707  2.53737748  5.52234274],9.41400003284798e-06,500.0,0.04954034970628422,0.05,20,[-0.04540583 -0.04614726 -0.0885874  -0.06327671  0.15723304  0.        ],[-0.5290673   0.1053651   1.0312328   0.10675288  0.06862685 -0.08387727],"[-1.8763283e+00 -1.2776846e+00 -2.2638791e+00 -1.1970114e+00
 -2.3251611e-01  3.5952675e-05]",173.01141214370728
56,0,1,True,False,False,False,95,0.5,0.0,0.0,0.0,488.252457848047,1.2166666647199968,21.92722482199997,421.14759446399995,39.42898911100011,2.411899998833178e-05,[0.33541951 0.22586881 0.31901529],[0. 0. 0.],[ 0.07974441  0.67878622 -0.16040224  0.71215254],6.67572021484375e-06,[-1.91539583 -1.33144711 -2.3403677  -1.17415661 -0.06467933],[-1.67507964 -2.08254607 -0.53421707  2.53737748  5.52234274],9.41400003284798e-06,500.0,0.04954034970628422,0.05,21,[-0.02841699 -0.04555923 -0.09487671 -0.00198938  0.14949122  0.        ],[-0.4685384   0.01345086  1.08952     0.03965107  0.13115354 -0.09455255],"[-1.8888487e+00 -1.2954077e+00 -2.3006136e+00 -1.2014989e+00
 -1.7025882e-01  9.5873802e-05]",173.4115171432495
57,0,2,False,False,False,False,4,0.5,0.0,0.0,0.0,488.252457848047,1.2333333313599968,0.39772594200007916,547.277512418,39.50214392000012,2.7551000016501348e-05,[0.36623555 0.19728495 0.31718433],[0. 0. 0.],[ 0.05028266  0.62102532 -0.25697953  0.73875624],1.4543533325195312e-05,[-2.04355426 -1.38140281 -2.33212533 -1.2753786  -0.23132388],[ -9.99999991  -3.26753004   0.69849011  -6.75002396 -10.        ],8.057999934862892e-06,-0.1040662098955811,0.41178461396717836,0.05,1,[ 0.  0. -0.  0.  0.  0.],[ 0.18607028  0.58959615  1.4011316   0.27603245 -0.15402916 -0.08387727],"[-1.91541040e+00 -1.33150280e+00 -2.34031153e+00 -1.17417848e+00
 -6.46818355e-02  1.07858024e-04]",223.97006607055664
58,0,2,False,False,False,False,16,0.5,0.0,0.0,0.0,488.252457848047,1.2833333312799966,1.8478624860000537,548.727648962,40.01571649100018,2.6077999905282923e-05,[0.43234304 0.04982194 0.24504922],[0. 0. 0.],[ 0.00490519  0.64318591 -0.50792122  0.57297808],2.193450927734375e-05,[-2.4526808  -1.51358    -2.31101359 -1.62154317 -0.22759002],[-5.25614746 -1.11157371  1.15129905 -5.67419052  7.30284018],8.129000093504146e-06,-0.2019933772602367,0.29638664375723717,0.05,2,[-0.21631686 -0.08302671  0.01381861 -0.1675155  -0.27733895  0.        ],[-0.6613341   0.2578082   1.775514   -0.01830049 -0.24705668 -0.09302751],"[-2.0248435e+00 -1.3741382e+00 -2.3334491e+00 -1.2605413e+00
 -2.0697719e-01  3.5952675e-05]",224.53810214996338
59,0,2,False,False,False,False,18,0.5,0.0,0.0,0.0,488.252457848047,1.2916666645999966,2.2677822900000137,549.147568766,40.22390824300024,2.3403000000143948e-05,[0.43167636 0.01835316 0.23654835],[0. 0. 0.],[ 0.03029917  0.66547084 -0.5324313   0.52225232],2.288818359375e-05,[-2.51513461 -1.51748458 -2.30089535 -1.66684623 -0.15254684],[-7.75256535 -0.1397315   1.24228784 -5.34323156  9.67016058],8.053000101426733e-06,-0.19903366411428342,0.27617890008495816,0.05,3,[-0.13230585 -0.04502234 -0.01477735 -0.15373364 -0.14460166  0.        ],[-0.685994    0.26453364  1.0738273  -0.06862685 -0.04727628 -0.08235222],"[-2.1051977e+00 -1.4038271e+00 -2.3388000e+00 -1.3500065e+00
 -3.0097896e-01  4.7936901e-05]",225.0579710006714
60,0,2,False,False,False,False,19,0.5,0.0,0.0,0.0,488.252457848047,1.2958333312599966,3.374397039000087,550.254183515,41.26405797000032,2.1218000028966344e-05,[0.42958304 0.01214279 0.23346803],[0. 0. 0.],[ 0.0390815   0.67675346 -0.5369485   0.50215906],1.1682510375976562e-05,[-2.52383158 -1.5166263  -2.29524205 -1.68778903 -0.11088031],[-2.08727155  0.20598682  1.35679307 -5.02627254  9.99996706],8.15099997453217e-06,-0.2234863482971164,0.26276011478360883,0.05,4,[-0.15776993 -0.06789143 -0.00262055 -0.12746422 -0.0479369   0.        ],[-0.6680595   0.32506254  0.58735436  0.02745074 -0.23333131 -0.1037028 ],"[-2.1896951e+00 -1.4394926e+00 -2.3417511e+00 -1.4253949e+00
 -3.3408958e-01  7.1905350e-05]",225.59404969215393
61,0,2,False,False,False,False,19,0.5,0.0,0.0,0.0,488.252457848047,1.2958333312599966,3.374397039000087,550.254183515,41.26405797000032,2.1218000028966344e-05,[0.42958304 0.01214279 0.23346803],[0. 0. 0.],[ 0.0390815   0.67675346 -0.5369485   0.50215906],1.1682510375976562e-05,[-2.52383158 -1.5166263  -2.29524205 -1.68778903 -0.11088031],[-2.08727155  0.20598682  1.35679307 -5.02627254  9.99996706],8.15099997453217e-06,-0.2234863482971164,0.26276011478360883,0.05,5,[ 0.0003835   0.0002301  -0.          0.0003835  -0.00112652  0.        ],[ 0.2779845   0.97070396  1.4123406   0.20130543 -0.06100165 -0.11437809],"[-2.2937434e+00 -1.4780029e+00 -2.3368084e+00 -1.4975523e+00
 -3.3491737e-01  3.5952675e-05]",226.52190923690796
62,0,2,False,False,False,False,22,0.5,0.0,0.0,0.0,488.252457848047,1.3083333312399965,5.95902318200001,552.838809658,42.54875042000029,2.189700001054007e-05,[ 0.42447957 -0.01727438  0.23532425],[0. 0. 0.],[ 0.08986349  0.70477349 -0.54899788  0.44025022],2.288818359375e-05,[-2.5827835  -1.50447624 -2.26118376 -1.74406045  0.01411923],[-4.90042207  1.62474717  3.29967602 -4.43682939  9.99993936],8.004000051187177e-06,-0.44333219628612136,0.2398608155212876,0.05,6,[-0.13764921 -0.03432282  0.01537816 -0.07804128  0.04472513  0.        ],"[-6.1649787e-01  5.8959615e-01  1.7665467e+00 -1.8758006e-01
 -1.5250412e-03 -1.2047825e-01]","[-2.3381181e+00 -1.4890083e+00 -2.3316140e+00 -1.5243744e+00
 -3.2043725e-01  1.1984225e-05]",226.94606637954712
63,0,2,False,False,False,False,32,0.5,0.0,0.0,0.0,488.252457848047,1.3499999978399964,7.2341615330000195,554.113948009,42.884787968000325,2.438199999232893e-05,[ 0.39910227 -0.05038885  0.27018002],[0. 0. 0.],[ 0.2274698   0.77147639 -0.53552753  0.25747213],1.9311904907226562e-05,[-2.66518763 -1.45579963 -2.09133837 -1.98318064  0.43078472],[-1.72810984  0.20554022  4.44110543 -7.86262122  9.99998592],7.4490000088189845e-06,-0.2213756834735027,0.18603247411250237,0.05,7,[-0.17861928 -0.04027978  0.03181732 -0.15948607  0.15207982  0.        ],[-0.65460867  0.42370218  1.6768743  -0.06710181  0.20893064 -0.11895321],"[-2.4227321e+00 -1.5071777e+00 -2.3165216e+00 -1.5956262e+00
 -2.5294572e-01  3.5952675e-05]",227.43393230438232
64,0,2,False,False,False,False,42,0.5,0.0,0.0,0.0,488.252457848047,1.3916666644399962,8.408059469000023,555.287845945,43.21005059200016,2.6871000045503024e-05,[ 0.34645054 -0.08500652  0.29440451],[0. 0. 0.],[ 0.32613012  0.77092659 -0.54690623  0.01431438],1.0728836059570312e-05,[-2.79120414 -1.46465365 -1.95006625 -2.3136793   0.81521022],[-4.10417814 -0.12267729  3.8747871  -7.72118628  9.99995469],8.870999977261818e-06,-0.07958191327115324,0.13009437047817513,0.05,8,[-0.13499032 -0.01210567  0.0222555  -0.10447848  0.14603977  0.        ],[-0.80032635  0.7442811   1.4683859  -0.07472702  0.07472702 -0.13115354],"[-2.4893529e+00 -1.5150021e+00 -2.3051367e+00 -1.6472625e+00
 -1.8152267e-01  3.5952675e-05]",227.90593075752258
