,env_id,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,cumulated_rewards,sim_time,cpu_time_steps,cpu_time_full,inference_time,action_cpu_time_ur5_1,position_ee_link_ur5_1,velocity_ee_link_ur5_1,rotation_ee_link_ur5_1,position_rotation_sensor_cpu_time_ur5_1,joints_angles_ur5_1,joints_velocities_ur5_1,joints_sensor_cpu_time_ur5_1,reward_ur5_1,distance_ur5_1,distance_threshold_ur5_1,real_step,real_joint_velocities,real_effort,real_joint_positions,current_time,planner_time_ur5_1
20,0,2,False,False,False,False,16,0.5,0.0,0.0,0.0,499.89726542025073,0.12916666645999997,12.555401059000019,824.948009341,11.62983033899976,6.082100003368396e-05,[0.15217289 0.00917466 0.30395305],[0. 0. 0.],[ 0.56018215  0.76358652 -0.08778026 -0.30891114],1.71661376953125e-05,[-2.72050192 -0.8965085  -2.19962568 -2.14700873  2.01229913],[-0.48097882 -0.60665318 -1.80804007 -2.39824315  6.78306243],7.634999974470702e-06,-0.3627140554108575,3.4593994660944736,0.05,14,[ 0.02041473 -0.00908884 -0.01187557  0.03751063  0.03132676  0.        ],[ 0.39455867 -0.9482859   1.1724669   0.29738304  0.1814799  -0.07167693],"[-2.7821035e+00 -8.7339765e-01 -2.1655977e+00 -2.2646840e+00
  1.9314946e+00  1.1984225e-05]",661.3071513175964,0.16893553733825684
21,0,2,False,False,False,False,16,0.5,0.0,0.0,0.0,499.89726542025073,0.12916666645999997,12.555401059000019,824.948009341,11.62983033899976,6.082100003368396e-05,[0.15217289 0.00917466 0.30395305],[0. 0. 0.],[ 0.56018215  0.76358652 -0.08778026 -0.30891114],1.71661376953125e-05,[-2.72050192 -0.8965085  -2.19962568 -2.14700873  2.01229913],[-0.48097882 -0.60665318 -1.80804007 -2.39824315  6.78306243],7.634999974470702e-06,-0.3627140554108575,3.4593994660944736,0.05,15,[ 0.02183366 -0.00448689 -0.01141537  0.03475425  0.01845571  0.        ],[ 0.52234185 -1.136598    0.83843714  0.20435552  0.16927958 -0.06710181],"[-2.7679315e+00 -8.7869912e-01 -2.1734202e+00 -2.2375839e+00
  1.9500712e+00 -2.3667013e-05]",661.971107006073,0.16893553733825684
22,0,2,False,False,False,False,16,0.5,0.0,0.0,0.0,499.89726542025073,0.12916666645999997,12.555401059000019,824.948009341,11.62983033899976,6.082100003368396e-05,[0.15217289 0.00917466 0.30395305],[0. 0. 0.],[ 0.56018215  0.76358652 -0.08778026 -0.30891114],1.71661376953125e-05,[-2.72050192 -0.8965085  -2.19962568 -2.14700873  2.01229913],[-0.48097882 -0.60665318 -1.80804007 -2.39824315  6.78306243],7.634999974470702e-06,-0.3627140554108575,3.4593994660944736,0.05,16,[ 0.02026133 -0.00943398 -0.01271926  0.04863199  0.02523878  0.        ],[ 0.54027635 -1.0469255   1.0581346   0.30500823  0.24858171 -0.06862685],[-2.7537353 -0.8840726 -2.1813023 -2.2104347  1.9687667  0.       ],662.6350650787354,0.16893553733825684
23,0,3,True,False,False,False,1,0.6,0.0,0.0,0.0,748.3855643441563,0.13333333311999998,0.06163647299990771,927.4380863429999,11.66109467399982,1.6839000068102905e-05,[0.1510736  0.00991349 0.30129835],[0. 0. 0.],[ 0.56530201  0.75466293 -0.08694018 -0.32149488],9.059906005859375e-06,[-2.73046376 -0.90073882 -2.20680851 -2.15226897  2.03402126],[-2.38472296 -1.01172509 -1.71322295 -1.25309169  5.22494378],7.269999969139462e-06,500.0,0.0052437220932669325,0.05,1,[ 0.  0. -0.  0.  0.  0.],[ 0.18831208 -0.7375557   1.1096963   0.08692735  0.05642653 -0.08387727],"[-2.7205036e+00 -8.9653522e-01 -2.1996219e+00 -2.1470115e+00
  2.0122747e+00  1.1984225e-05]",743.2396490573883,0.16893553733825684
24,0,4,False,False,False,False,2,0.6,0.0,0.0,0.0,748.3855643441563,0.14166666644,0.13334604700003183,1835.731648401,11.661298050999982,3.0462000040643034e-05,[0.15446419 0.0127697  0.31059694],[0. 0. 0.],[ 0.57059199  0.74945933 -0.07072447 -0.328228  ],2.0742416381835938e-05,[-2.74282308 -0.90715837 -2.18573669 -2.15069852  2.06075269],[-2.39983205 -0.99191423 -1.70768133 -1.25309169  5.22494553],5.796999857921037e-06,-0.363113532424605,3.4607532376282903,0.05,1,[ 0.  0. -0.  0.  0.  0.],[-0.11433234 -0.8070518   1.4056152   0.23180626  0.13115354 -0.05490148],"[-2.7305665e+00 -9.0079337e-01 -2.2067606e+00 -2.1523340e+00
  2.0340226e+00 -4.7985708e-05]",1552.5959610939026,0.5385212898254395
25,0,4,False,False,False,False,6,0.6,0.0,0.0,0.0,748.3855643441563,0.15833333308000005,0.42527881299997716,1836.023581167,11.667581687000244,3.1360000093627605e-05,[0.16923361 0.01978092 0.35963163],[0. 0. 0.],[ 0.56894338  0.76402301 -0.00962393 -0.30410466],1.8596649169921875e-05,[-2.75206196 -0.91518791 -2.07282581 -2.12332113  2.08062194],[-2.41302693 -0.86771803 -1.68879701 -1.25309169  5.22494712],6.01700003244332e-06,-0.3576623504614196,3.414741794468713,0.05,2,[-0.00609757 -0.00186634 -0.00291456 -0.00297209  0.04568387  0.        ],[-0.47750565 -1.111938    0.9863967   0.          0.01982553 -0.0518514 ],"[-2.7308781e+00 -9.0087730e-01 -2.2068923e+00 -2.1524060e+00
  2.0348485e+00  1.1984225e-05]",1552.747997045517,0.5385212898254395
26,0,4,False,False,False,False,7,0.6,0.0,0.0,0.0,748.3855643441563,0.16249999974000007,0.5318833500000437,1836.130185704,11.716562829000246,5.2032000212420826e-05,[0.17159718 0.02067915 0.36994654],[0. 0. 0.],[ 0.56704712  0.76857924  0.00184497 -0.29620972],1.9550323486328125e-05,[-2.75135561 -0.91567116 -2.04940891 -2.11677435  2.07903336],[-2.4142996  -0.84235684 -1.68678451 -1.25309169  5.22494695],6.689999963782611e-06,-0.3565260256582102,3.4033785464366186,0.05,3,[-0.00998366 -0.00451246  0.00871812 -0.00167779  0.02564624  0.        ],[-0.5739035  -0.99984753  1.6163454   0.04727628  0.1296285  -0.04727628],"[-2.7317646e+00 -9.0133268e-01 -2.2069762e+00 -2.1526692e+00
  2.0364041e+00 -3.5587942e-05]",1552.8679656982422,0.5385212898254395
27,0,4,False,False,False,False,8,0.6,0.0,0.0,0.0,748.3855643441563,0.16666666640000008,0.8169317440001578,1836.4152340980002,11.917600077000166,5.286700002216094e-05,[0.17403618 0.02174397 0.38168052],[0. 0. 0.],[ 0.56549931  0.77230144  0.01549079 -0.28900021],2.2411346435546875e-05,[-2.75226296 -0.91690635 -2.02314253 -2.10998955  2.0809259 ],[-2.41825513 -0.81504014 -1.68519983 -1.25309169  5.22494712],7.172000096034026e-06,-0.35541224102703334,3.3942809932824867,0.05,4,[-0.00887152 -0.0023521   0.03283997  0.01385376  0.          0.        ],[-0.64564145 -1.1141798   1.9571006   0.21960592  0.15860428 -0.04880132],"[-2.7345438e+00 -9.0294057e-01 -2.1977384e+00 -2.1513150e+00
  2.0426643e+00  1.1984225e-05]",1553.203971862793,0.5385212898254395
28,0,4,False,False,False,False,9,0.6,0.0,0.0,0.0,748.3855643441563,0.1708333330600001,1.5457431590000397,1837.144045513,12.566739866000113,5.361700004868908e-05,[0.17629042 0.02277945 0.39398962],[0. 0. 0.],[ 0.56398112  0.77554011  0.02995224 -0.28207394],2.0742416381835938e-05,[-2.75386059 -0.91842342 -1.99586164 -2.10315435  2.08428612],[-2.42372469 -0.78746052 -1.68437289 -1.25309169  5.22494745],7.267000000865664e-06,-0.3541813484301702,3.383978440087318,0.05,5,[-0.0055479  -0.00246715  0.04356505  0.01023453  0.0027324   0.        ],[-0.5671781  -1.1343561   1.9010553   0.49563837  0.2150308  -0.05642653],"[-2.7394075e+00 -9.0602285e-01 -2.1728804e+00 -2.1462443e+00
  2.0530891e+00  3.5952675e-05]",1553.7879803180695,0.5385212898254395
29,0,4,False,False,False,False,10,0.6,0.0,0.0,0.0,748.3855643441563,0.1749999997200001,2.816731278000134,1838.4150336320001,13.766625757000007,6.668500009254785e-05,[0.17785972 0.02332551 0.40418676],[0.37663221 0.13105631 2.44731188],[ 0.56162447  0.7796908   0.04088608 -0.27384046],1.1444091796875e-05,[-2.75279919 -0.91874992 -1.97316225 -2.09667562  2.08190912],[-2.42640241 -0.76423802 -1.68441883 -1.25309169  5.22494722],7.552000170107931e-06,-0.35311403481720394,3.3733053039576557,0.05,6,[-0.00685178 -0.0094212   0.04729774  0.01294296  0.00615989  0.        ],[-0.4887147  -0.6209815   2.2328434   0.19520527  0.31415847 -0.0518514 ],"[-2.7434688e+00 -9.0882999e-01 -2.1456454e+00 -2.1402385e+00
  2.0617545e+00  1.1984225e-05]",1554.3800616264343,0.5385212898254395
