,env_id,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,cumulated_rewards,sim_time,cpu_time_steps,cpu_time_full,inference_time,action_cpu_time_ur5_1,planner_time_ur5_1,position_ee_link_ur5_1,velocity_ee_link_ur5_1,rotation_ee_link_ur5_1,position_rotation_sensor_cpu_time_ur5_1,joints_angles_ur5_1,joints_velocities_ur5_1,joints_sensor_cpu_time_ur5_1,reward_ur5_1,distance_ur5_1,distance_threshold_ur5_1
10,0,0,False,False,False,False,11,0.0,0.0,0.0,0.0,0.0,0.04583333325999999,3.6861873500000044,45.387436297,3.735376266000003,4.9072000003036464e-05,0.2541773319244385,[ 0.21183202 -0.03447153  0.48643231],[0. 0. 0.],[ 0.6066277   0.78231937 -0.05136027 -0.13168684],8.106231689453125e-06,[-2.87015117 -1.05836929 -1.66231162 -2.26420815  1.72101101],"[-1.68761319e-05 -3.32965625e-05 -2.77555756e-17 -1.85466227e-04
 -7.34970027e-06]",7.571000004702455e-06,-0.3486877979680738,3.331479061219537,0.05
11,0,0,False,False,False,False,12,0.0,0.0,0.0,0.0,0.0,0.04999999991999999,3.7592638839999992,45.460512830999996,3.735962444000002,5.664600000443443e-05,0.2541773319244385,[ 0.22260158 -0.02437373  0.4787634 ],[0. 0. 0.],[ 0.59714639  0.78697336 -0.05882338 -0.14362769],1.8596649169921875e-05,[-2.84547465 -1.08319009 -1.67063661 -2.25585145  1.73466528],"[-1.81766167e-05 -3.29642069e-05  0.00000000e+00 -1.85926099e-04
 -7.31830366e-06]",8.891000000232907e-06,-0.3483293823551303,3.328408885013842,0.05
12,0,0,False,False,False,False,13,0.0,0.0,0.0,0.0,0.0,0.05416666657999999,4.3932216560000015,46.094470603,4.307052847999998,8.054599999951506e-05,0.2541773319244385,[ 0.23273143 -0.01385994  0.47080302],[0. 0. 0.],[ 0.58766145  0.79125756 -0.06657815 -0.15534762],1.8835067749023438e-05,[-2.82079814 -1.10801089 -1.6789616  -2.24749476  1.74831956],"[-1.94345092e-05 -3.26113163e-05  0.00000000e+00 -1.86421773e-04
 -7.21276693e-06]",7.8420000022561e-06,-0.34799205815588863,3.3255182015843694,0.05
13,0,0,False,False,False,False,14,0.0,0.0,0.0,0.0,0.0,0.058333333239999986,5.161486252000003,46.862735199,5.012199942000002,6.655499999652648e-05,0.2541773319244385,[ 0.24220333 -0.00296497  0.46256092],[0. 0. 0.],[ 0.57818353  0.79517382 -0.07461864 -0.1668366 ],1.9788742065429688e-05,[-2.79612162 -1.13283169 -1.68728659 -2.23913806  1.76197384],"[-2.06037371e-05 -3.22206597e-05  0.00000000e+00 -1.86830070e-04
 -7.06983676e-06]",7.3790000030271585e-06,-0.34767768868093796,3.3228256440370094,0.05
14,0,0,False,False,False,False,15,0.0,0.0,0.0,0.0,0.0,0.062499999899999985,5.7842858090000036,47.485534756,5.566601878,6.65029999993294e-05,0.2541773319244385,[0.25100088 0.00827556 0.45404705],[0. 0. 0.],[ 0.56872326  0.79872459 -0.08293852 -0.17808478],1.6927719116210938e-05,[-2.7714451  -1.15765248 -1.69561157 -2.23078137  1.77562812],"[-2.16377468e-05 -3.17755926e-05  0.00000000e+00 -1.87024360e-04
 -6.92931812e-06]",7.760000002576817e-06,-0.3473881138317502,3.320349611386484,0.05
15,0,0,False,False,False,False,16,0.0,0.0,0.0,0.0,0.0,0.06666666655999999,7.012644145000003,48.713893092,6.710498252000001,6.29749999987439e-05,0.2541773319244385,[0.25910974 0.01982533 0.44527158],[0. 0. 0.],[ 0.55929095  0.80191243 -0.09153123 -0.1890824 ],1.430511474609375e-05,[-2.74676858 -1.18247328 -1.70393656 -2.22242467  1.7892824 ],"[-2.24941908e-05 -3.12613337e-05  0.00000000e+00 -1.86883953e-04
 -6.83006173e-06]",8.925999999576106e-06,-0.3471251479413074,3.318108246962611,0.05
16,0,0,False,False,False,False,17,0.0,0.0,0.0,0.0,0.0,0.07083333321999999,8.471421762000006,50.172670709,8.103909592,7.840399999992087e-05,0.2541773319244385,[0.26651755 0.03164747 0.43624479],[0. 0. 0.],[ 0.54989696  0.80474043 -0.10038985 -0.19982003],4.291534423828125e-06,[-2.72209207 -1.20729408 -1.71226155 -2.21406797  1.80293668],"[-2.31392389e-05 -3.06663091e-05  0.00000000e+00 -1.86303891e-04
 -6.80586286e-06]",7.4059999946030075e-06,-0.3468905686663244,3.3161193273325384,0.05
17,0,0,False,False,False,False,18,0.0,0.0,0.0,0.0,0.0,0.07499999987999999,8.723885866000003,50.425134813,8.274460742000002,6.194999999564743e-05,0.2541773319244385,[0.27321395 0.04370463 0.4269771 ],[0. 0. 0.],[ 0.54055154  0.80721194 -0.10950718 -0.21028836],6.67572021484375e-06,[-2.69741555 -1.23211488 -1.72058653 -2.20571127  1.81659096],"[-2.35502828e-05 -2.99827462e-05  0.00000000e+00 -1.85200015e-04
 -6.88198393e-06]",7.35500000104139e-06,-0.34668611506806013,3.314400243108859,0.05
18,0,0,False,False,False,False,19,0.0,0.0,0.0,0.0,0.0,0.07916666653999999,9.387413232,51.088662178999996,8.851624646000005,6.57289999992372e-05,0.2541773319244385,[0.27919066 0.0559591  0.41747907],[0. 0. 0.],[ 0.53126466  0.8093304  -0.11887571 -0.22047827],1.2874603271484375e-05,[-2.67273902 -1.25693568 -1.72891152 -2.19735456  1.83024524],"[-2.37175472e-05 -2.92075097e-05  0.00000000e+00 -1.83515379e-04
 -7.07306499e-06]",7.463999999401949e-06,-0.34651347900162555,3.312967912842679,0.05
19,0,0,False,False,False,False,20,0.0,0.0,0.0,0.0,0.0,0.08333333319999998,10.147605563000006,51.84885451,9.490802968000004,6.0872000005929294e-05,0.2541773319244385,[0.28444141 0.06837293 0.40776142],[0. 0. 0.],[ 0.52204627  0.81110007 -0.12848769 -0.23038091],1.0967254638671875e-05,[-2.6480625  -1.28175647 -1.73723651 -2.18899786  1.84389952],"[-2.36436647e-05 -2.83419698e-05  0.00000000e+00 -1.81220621e-04
 -7.38249498e-06]",7.4390000008861534e-06,-0.34637429565108957,3.311838688374689,0.05
20,0,0,False,False,False,False,21,0.0,0.0,0.0,0.0,0.0,0.08749999985999998,11.168278667000003,52.869527614,10.405730563000006,4.086800000635549e-05,0.15796852111816406,[0.28858128 0.0797644  0.39874569],[ -2.04491616 -27.17045013  23.47652439],[ 0.51373357  0.81240934 -0.13743065 -0.23912694],1.1920928955078125e-05,[-2.62562939 -1.30432094 -1.74480468 -2.18140153  1.85631247],"[-2.33785519e-05 -2.74814887e-05  2.77555756e-17 -1.78603184e-04
 -7.76078223e-06]",7.802999995476512e-06,-0.3462721085853603,3.3110282498413013,0.05
21,0,0,False,False,False,False,22,0.0,0.0,0.0,0.0,0.0,0.09166666651999998,11.540650632000002,53.241899579,10.679540747000004,7.310599999499345e-05,0.15796852111816406,[0.29211611 0.09122756 0.38956562],[0. 0. 0.],[ 0.50549275  0.81343734 -0.14656152 -0.24762186],1.0967254638671875e-05,[-2.60319618 -1.32688529 -1.75237285 -2.17380446  1.86872545],"[-2.29417613e-05 -2.65579305e-05  0.00000000e+00 -1.75496334e-04
 -8.21975257e-06]",8.057000002281711e-06,-0.3462088148288634,3.3105808170113153,0.05
22,0,0,False,False,False,False,23,0.0,0.0,0.0,0.0,0.0,0.09583333317999998,12.306049228,54.007298174999995,11.365370243000008,6.896100000375327e-05,0.15796852111816406,[0.2950455  0.10273375 0.38022944],[0. 0. 0.],[ 0.49733073  0.81418753 -0.15587418 -0.25585979],1.0251998901367188e-05,[-2.58076296 -1.34944964 -1.75994102 -2.16620737  1.88113843],"[-2.23536774e-05 -2.55798654e-05  0.00000000e+00 -1.71928828e-04
 -8.74365142e-06]",7.5300000048628135e-06,-0.34617676320149454,3.3104198373849694,0.05
23,0,0,False,False,False,False,24,0.0,0.0,0.0,0.0,0.0,0.09999999983999998,12.904033863000002,54.60528281,11.889483670000004,6.0730999997815616e-05,0.15796852111816406,[0.29737061 0.11425451 0.37074548],[0. 0. 0.],[ 0.4892545   0.81466347 -0.16536212 -0.2638346 ],2.765655517578125e-05,[-2.55832975 -1.37201399 -1.76750919 -2.15861029  1.89355141],"[-2.16372508e-05 -2.45573048e-05  1.38777878e-17 -1.67941280e-04
 -9.31409218e-06]",1.5121000004114649e-05,-0.3461769747683257,3.3105555216129816,0.05
24,0,0,False,False,False,False,25,0.0,0.0,0.0,0.0,0.0,0.10416666649999998,13.653499681,55.354748627999996,12.52786745400001,0.005637851000003025,0.15796852111816406,[0.29909387 0.1257616  0.3611221 ],[0. 0. 0.],[ 0.48127118  0.81486958 -0.17501847 -0.27154064],9.5367431640625e-06,[-2.53589654 -1.39457834 -1.77507736 -2.15101321  1.90596439],"[-2.08162429e-05 -2.35008389e-05  0.00000000e+00 -1.63581104e-04
 -9.91153009e-06]",8.006999998144693e-06,-0.34621039727047803,3.310997347106566,0.05
25,0,0,False,False,False,False,26,0.0,0.0,0.0,0.0,0.0,0.10833333315999998,14.348436038000003,56.049684985,13.10732466400001,6.756699998788918e-05,0.15796852111816406,[0.30021915 0.137227   0.35136768],[0. 0. 0.],[ 0.47338709  0.81480968 -0.18483625 -0.27897215],1.4543533325195312e-05,[-2.51346332 -1.41714269 -1.78264553 -2.14341612  1.91837737],"[-1.99142929e-05 -2.24214128e-05  0.00000000e+00 -1.58901758e-04
 -1.05166599e-05]",7.392999989974669e-06,-0.34627791430583166,3.311754149844522,0.05
26,0,0,False,False,False,False,27,0.0,0.0,0.0,0.0,0.0,0.11249999981999997,15.080300960000002,56.781549907,13.769962459000006,0.0009542129999999815,0.15796852111816406,[0.3007516  0.14862302 0.34149072],[0. 0. 0.],[ 0.46560895  0.81448829 -0.19480841 -0.28612375],1.6689300537109375e-05,[-2.49103011 -1.43970704 -1.7902137  -2.13581904  1.93079035],"[-1.89534721e-05 -2.13293497e-05 -1.38777878e-17 -1.53956373e-04
 -1.11112561e-05]",7.55099999594222e-06,-0.34638034100389825,3.312834081121967,0.05
27,0,0,False,False,False,False,28,0.0,0.0,0.0,0.0,0.0,0.11666666647999997,15.826004818000001,57.527253765,14.437716666000007,6.079099999567461e-05,0.15796852111816406,[0.30069768 0.15992239 0.33149964],[0. 0. 0.],[ 0.45794314  0.81390995 -0.20492765 -0.29299021],5.7220458984375e-06,[-2.46859689 -1.46227139 -1.79778187 -2.12822195  1.94320334],"[-1.79541594e-05 -2.02345342e-05  0.00000000e+00 -1.48799387e-04
 -1.16790639e-05]",7.67000000223561e-06,-0.34651841421101454,3.314244509402269,0.05
28,0,0,False,False,False,False,29,0.0,0.0,0.0,0.0,0.0,0.12083333313999997,16.333182860999997,58.034431807999994,14.866009156000011,5.893699999148794e-05,0.15796852111816406,[0.30006516 0.17109823 0.32140297],[0. 0. 0.],[ 0.45039594  0.81307948 -0.21518657 -0.29956645],2.0742416381835938e-05,[-2.44616368 -1.48483574 -1.80535004 -2.12062486  1.95561632],"[-1.69344027e-05 -1.91459038e-05  0.00000000e+00 -1.43482979e-04
 -1.22061533e-05]",8.219000008580224e-06,-0.3466927992483795,3.3159920878974156,0.05
