,env_id,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,cumulated_rewards,sim_time,cpu_time_steps,cpu_time_full,inference_time,action_cpu_time_ur5_1,position_ee_link_ur5_1,velocity_ee_link_ur5_1,rotation_ee_link_ur5_1,position_rotation_sensor_cpu_time_ur5_1,joints_angles_ur5_1,joints_velocities_ur5_1,joints_sensor_cpu_time_ur5_1,reward_ur5_1,distance_ur5_1,distance_threshold_ur5_1,planner_time_ur5_1
10,0,1,False,False,False,False,10,0.3333333333333333,0.0,0.0,0.0,250.0,0.04583333325999999,0.654989509999993,97.246336203,0.16905970099997347,1.616200000853496e-05,[ 0.08712422 -0.09012529  0.41257426],[0. 0. 0.],[ 0.62365758  0.74844599 -0.16367345 -0.155212  ],5.245208740234375e-06,[-2.9513447  -0.78858256 -1.90800176 -2.49984469  1.60376118],[  3.79026935  -1.5393271  -10.          -2.59193906   4.37848162],6.579000000783708e-06,-0.018752939442478876,0.09409762803940554,0.05,
11,0,1,False,False,False,False,11,0.3333333333333333,0.0,0.0,0.0,250.0,0.04999999991999999,0.720791540999997,97.312138234,0.1700493559999714,1.6364999993356832e-05,[ 0.08852818 -0.08610774  0.39627481],[0. 0. 0.],[ 0.61695743  0.74450809 -0.18028255 -0.18046983],9.5367431640625e-06,[-2.93918562 -0.79540234 -1.94966842 -2.51070206  1.62554793],[  2.91818104  -1.63674667 -10.          -2.60577077   5.22881925],6.134999992468693e-06,-0.017835240559020717,0.08049278490040357,0.05,
12,0,1,False,False,False,False,12,0.3333333333333333,0.0,0.0,0.0,250.0,0.05416666657999999,0.7864220989999922,97.377768792,0.17093163099998065,1.9270999999321248e-05,[ 0.08856031 -0.0822802   0.38020992],[0. 0. 0.],[ 0.612131    0.73768508 -0.19583493 -0.20679711],9.059906005859375e-06,[-2.93149984 -0.80222719 -1.99133509 -2.52176269  1.65026797],[  1.84458577  -1.63796491 -10.          -2.65454931   5.93281013],6.756999994195212e-06,-0.017212213246667742,0.06805935590228047,0.05,
13,0,1,False,False,False,False,13,0.3333333333333333,0.0,0.0,0.0,250.0,0.058333333239999986,0.8531025679999971,97.444449261,0.17204024999997358,1.6358000010541218e-05,[ 0.08725401 -0.07880473  0.36445454],[0. 0. 0.],[ 0.60934991  0.72792667 -0.21011108 -0.23381369],1.1682510375976562e-05,[-2.92875799 -0.80874546 -2.03300176 -2.53273763  1.67716653],[  0.65804432  -1.5643836  -10.          -2.63398656   6.45565393],6.349999992494304e-06,-0.01685028450620418,0.05723151229198341,0.05,
14,0,1,True,False,False,False,14,0.5,0.0,0.0,0.0,499.89726542025073,0.062499999899999985,0.9186824749999971,97.510029168,0.17295711599998498,1.701000000764452e-05,[ 0.0848732  -0.07572266  0.3490361 ],[0. 0. 0.],[ 0.60851347  0.71551323 -0.22282819 -0.26095927],6.4373016357421875e-06,[-2.93076159 -0.81489468 -2.07466842 -2.54272986  1.70542928],[ -0.48086322  -1.47581443 -10.          -2.39813447   6.78305865],6.366999997453604e-06,500.0,0.048761602467250975,0.05,
15,0,2,False,False,False,False,1,0.5,0.0,0.0,0.0,499.89726542025073,0.06666666655999999,0.06120409999994081,812.453812382,0.1729637219999276,3.827399996225722e-05,[ 0.08286837 -0.07256447  0.3466152 ],[0. 0. 0.],[ 0.61078155  0.70804191 -0.22127108 -0.27687842],2.002716064453125e-05,[-2.93276589 -0.81696469 -2.08231439 -2.55274429  1.73372891],[-0.48097878 -0.48895056 -1.84070175 -2.39825666  6.78306287],5.8969999372493476e-06,-0.3672050287748395,3.489070565404685,0.05,0.16893553733825684
16,0,2,False,False,False,False,2,0.5,0.0,0.0,0.0,499.89726542025073,0.07083333321999999,0.1313619469999594,812.523970229,0.17314961799987572,3.617599998051446e-05,[ 0.08865722 -0.06787284  0.34340128],[0. 0. 0.],[ 0.60884321  0.71198171 -0.2123722  -0.2780109 ],6.4373016357421875e-06,[-2.9186211  -0.82225833 -2.09013326 -2.52570932  1.75230394],[-0.48097876 -0.49664759 -1.83757203 -2.39825666  6.78306329],5.338999926607357e-06,-0.3671335765421178,3.489570863712747,0.05,0.16893553733825684
17,0,2,False,False,False,False,3,0.5,0.0,0.0,0.0,499.89726542025073,0.07499999987999999,0.19763304299999618,812.5902413250001,0.17327489399982454,3.47189999274633e-05,[ 0.09429651 -0.06304879  0.34023386],[0. 0. 0.],[ 0.60670036  0.71590531 -0.20345348 -0.27928659],1.9311904907226562e-05,[-2.9044754  -0.82755328 -2.09795227 -2.49867228  1.77087843],[-0.48097873 -0.50436064 -1.83457897 -2.39825666  6.78306393],6.048000045666413e-06,-0.36682941493647553,3.4877156523373234,0.05,0.16893553733825684
18,0,2,False,False,False,False,4,0.5,0.0,0.0,0.0,499.89726542025073,0.07916666653999999,0.26527726999995593,812.6578855519999,0.17333903999982425,3.354899990881677e-05,[ 0.09978177 -0.05809745  0.33711463],[0. 0. 0.],[ 0.60435247  0.7198087  -0.19451937 -0.28070569],2.4080276489257812e-05,[-2.8903288  -0.83284955 -2.10577146 -2.47163318  1.78945238],[-0.4809787  -0.51209101 -1.83172249 -2.39825666  6.78306489],5.5120000297392835e-06,-0.3665223862226029,3.485803353925313,0.05,0.16893553733825684
19,0,2,False,False,False,False,5,0.5,0.0,0.0,0.0,499.89726542025073,0.08333333319999998,0.33390329099995597,812.7265115729999,0.1811307289998112,3.299599995898461e-05,[ 0.10510865 -0.05302411  0.33404514],[0. 0. 0.],[ 0.60179943  0.72368771 -0.18557461 -0.28226861],2.1457672119140625e-05,[-2.87618131 -0.83814714 -2.11359085 -2.44459204  1.8080258 ],[-0.48097866 -0.51983997 -1.82900249 -2.39825666  6.78306628],5.906999945182179e-06,-0.3662127392161991,3.4838364566337092,0.05,0.16893553733825684
20,0,2,False,False,False,False,6,0.5,0.0,0.0,0.0,499.89726542025073,0.08749999985999998,0.40358296299996255,812.796191245,0.18136212799978324,3.46059999856152e-05,[ 0.11027297 -0.04783423  0.33102691],[0. 0. 0.],[ 0.59904093  0.72753835 -0.17662363 -0.28397545],2.002716064453125e-05,[-2.86203293 -0.84344604 -2.12141048 -2.41754888  1.82659869],[-0.48097861 -0.52760877 -1.82641883 -2.39825666  6.78306825],5.86999999541149e-06,-0.3659007385284359,3.48181760657423,0.05,0.16893553733825684
21,0,2,False,False,False,False,7,0.5,0.0,0.0,0.0,499.89726542025073,0.09166666651999998,0.4764500149999549,812.869058297,0.18208743999976917,4.282000008970499e-05,[ 0.11527068 -0.0425334   0.32806143],[0. 0. 0.],[ 0.59607673  0.73135656 -0.16767102 -0.28582612],2.1696090698242188e-05,[-2.84788368 -0.84874627 -2.12923036 -2.3905037   1.84517106],[-0.48097856 -0.53539865 -1.82397136 -2.39825666  6.78307099],5.805000000691507e-06,-0.3655866535822539,3.4797494979762806,0.05,0.16893553733825684
22,0,2,False,False,False,False,8,0.5,0.0,0.0,0.0,499.89726542025073,0.09583333317999998,0.7721674639999492,813.164775746,0.3968476059997883,4.792900006123091e-05,[ 0.12009794 -0.03712736  0.3251501 ],[0. 0. 0.],[ 0.59290695  0.73513818 -0.15872136 -0.28782064],1.0967254638671875e-05,[-2.83373356 -0.85404782 -2.13705054 -2.36345652  1.86374291],[-0.48097849 -0.54321085 -1.82165991 -2.39825666  6.78307471],7.192000111899688e-06,-0.3652707593191935,3.4776348802552652,0.05,0.16893553733825684
23,0,2,False,False,False,False,9,0.5,0.0,0.0,0.0,499.89726542025073,0.09999999983999998,2.200072623999972,814.5926809059999,1.7495978569997632,0.004054580000001806,[ 0.12475102 -0.03162201  0.32229424],[0. 0. 0.],[ 0.58953172  0.7388792  -0.14977926 -0.28995878],1.4066696166992188e-05,[-2.81958258 -0.8593507  -2.14487103 -2.33640737  1.88231425],[-0.48097841 -0.55104658 -1.81948429 -2.39825666  6.78307969],6.943000016690348e-06,-0.36495333903178,3.4754765863364376,0.05,0.16893553733825684
24,0,2,False,False,False,False,10,0.5,0.0,0.0,0.0,499.89726542025073,0.10416666649999998,3.740904955000019,816.133513237,3.203125864999798,5.15899999982139e-05,[ 0.12922639 -0.02602336  0.31949508],[0. 0. 0.],[ 0.58595115  0.74257553 -0.14084926 -0.29224026],1.0728836059570312e-05,[-2.80543074 -0.86465492 -2.15269187 -2.30935625  1.90088509],[-0.48097833 -0.55890703 -1.81744431 -2.39825666  6.78308625],7.4360000326123554e-06,-0.3646346859222291,3.473277548241954,0.05,0.16893553733825684
25,0,2,False,False,False,False,11,0.5,0.0,0.0,0.0,499.89726542025073,0.10833333315999998,5.173243643999967,817.565851926,4.563207254999803,5.3817999969396624e-05,[ 0.13352071 -0.02033757  0.31675383],[0. 0. 0.],[ 0.58216554  0.74622303 -0.13193597 -0.29466477],1.1682510375976562e-05,[-2.79127804 -0.86996047 -2.16051308 -2.28230318  1.91945542],[-0.48097823 -0.56679337 -1.81553977 -2.39825666  6.78309476],7.421999953294289e-06,-0.3643150992759311,3.4710407588257177,0.05,0.16893553733825684
26,0,2,False,False,False,False,12,0.5,0.0,0.0,0.0,499.89726542025073,0.11249999981999997,6.648031213999957,819.040639496,5.972410399999795,5.287500005124457e-05,[ 0.13763084 -0.01457094  0.31407163],[0. 0. 0.],[ 0.57817554  0.74981767 -0.12304406 -0.29723167],2.0265579223632812e-05,[-2.77712451 -0.87526737 -2.1683347  -2.25524816  1.93802508],[-0.48097882 -0.5747069  -1.81377024 -2.3982527   6.78306241],7.685000014134857e-06,-0.36399488405572195,3.4687692677160884,0.05,0.16893553733825684
27,0,2,False,False,False,False,13,0.5,0.0,0.0,0.0,499.89726542025073,0.11666666647999997,8.070581649000019,820.463189931,7.332424529999763,5.2470000014182006e-05,[ 0.14155377 -0.00872983  0.3114495 ],[0. 0. 0.],[ 0.57398146  0.75335538 -0.11417796 -0.2999405 ],1.6927719116210938e-05,[-2.76297012 -0.88057562 -2.17615673 -2.22819118  1.95659433],[-0.48097882 -0.58264848 -1.81213583 -2.39825117  6.78306243],7.428999992953322e-06,-0.3636743520271661,3.4664661925687095,0.05,0.16893553733825684
28,0,2,False,False,False,False,14,0.5,0.0,0.0,0.0,499.89726542025073,0.12083333313999997,9.608111538000003,822.0007198200001,8.813019843999847,6.210699996245239e-05,[ 0.14528677 -0.00282076  0.30888844],[0. 0. 0.],[ 0.56958413  0.75683206 -0.10534226 -0.30279058],1.9788742065429688e-05,[-2.74881489 -0.88588522 -2.18397923 -2.20113227  1.97516309],[-0.48097882 -0.59061933 -1.81063615 -2.39824916  6.78306245],7.4519999770927825e-06,-0.36335382010127526,3.464134702493699,0.05,0.16893553733825684
29,0,2,False,False,False,False,15,0.5,0.0,0.0,0.0,499.89726542025073,0.12499999979999997,11.065240747999951,823.45784903,10.21045067299982,5.9319999991203076e-05,[0.14882725 0.00314964 0.30638936],[0. 0. 0.],[ 0.56498408  0.76024383 -0.09654151 -0.3057811 ],8.344650268554688e-06,[-2.73465882 -0.89119618 -2.1918022  -2.17407145  1.99373136],[-0.48097882 -0.59862055 -1.80927097 -2.39824653  6.78306245],7.850000088183151e-06,-0.36303361193237155,3.461778034034279,0.05,0.16893553733825684
30,0,2,False,False,False,False,16,0.5,0.0,0.0,0.0,499.89726542025073,0.12916666645999997,12.555401059000019,824.948009341,11.62983033899976,6.082100003368396e-05,[0.15217289 0.00917466 0.30395305],[0. 0. 0.],[ 0.56018215  0.76358652 -0.08778026 -0.30891114],1.71661376953125e-05,[-2.72050192 -0.8965085  -2.19962568 -2.14700873  2.01229913],[-0.48097882 -0.60665318 -1.80804007 -2.39824315  6.78306243],7.634999974470702e-06,-0.3627140554108575,3.4593994660944736,0.05,0.16893553733825684
31,0,3,True,False,False,False,1,0.6,0.0,0.0,0.0,748.3855643441563,0.13333333311999998,0.06163647299990771,927.4380863429999,11.66109467399982,1.6839000068102905e-05,[0.1510736  0.00991349 0.30129835],[0. 0. 0.],[ 0.56530201  0.75466293 -0.08694018 -0.32149488],9.059906005859375e-06,[-2.73046376 -0.90073882 -2.20680851 -2.15226897  2.03402126],[-2.38472296 -1.01172509 -1.71322295 -1.25309169  5.22494378],7.269999969139462e-06,500.0,0.0052437220932669325,0.05,0.16893553733825684
32,0,4,False,False,False,False,1,0.6,0.0,0.0,0.0,748.3855643441563,0.13749999978,0.06692062900015117,1835.6652229830001,11.661101239999958,3.3710000025166664e-05,[0.15004449 0.01065036 0.29872686],[0. 0. 0.],[ 0.57046014  0.74542487 -0.08593794 -0.33396354],1.2636184692382812e-05,[-2.7405228  -0.90502627 -2.21391613 -2.15753135  2.05576933],[-2.3981519  -1.02447769 -1.71456867 -1.25309169  5.2249452 ],6.875000053696567e-06,-0.3631495214036353,3.458903232340092,0.05,0.5385212898254395
33,0,4,False,False,False,False,2,0.6,0.0,0.0,0.0,748.3855643441563,0.14166666644,0.13334604700003183,1835.731648401,11.661298050999982,3.0462000040643034e-05,[0.15446419 0.0127697  0.31059694],[0. 0. 0.],[ 0.57059199  0.74945933 -0.07072447 -0.328228  ],2.0742416381835938e-05,[-2.74282308 -0.90715837 -2.18573669 -2.15069852  2.06075269],[-2.39983205 -0.99191423 -1.70768133 -1.25309169  5.22494553],5.796999857921037e-06,-0.363113532424605,3.4607532376282903,0.05,0.5385212898254395
34,0,4,False,False,False,False,3,0.6,0.0,0.0,0.0,748.3855643441563,0.14583333310000002,0.21314555300000393,1835.811447907,11.661997756000197,3.484799981379183e-05,[0.15860105 0.01474362 0.32263213],[0. 0. 0.],[ 0.57050675  0.75333923 -0.0554792  -0.32237262],1.2159347534179688e-05,[-2.74512534 -0.90923912 -2.15753441 -2.14386051  2.06572883],[-2.40212467 -0.95993941 -1.70164383 -1.25309169  5.22494588],6.392999921445153e-06,-0.3617394983469591,3.4491888715461605,0.05,0.5385212898254395
35,0,4,False,False,False,False,4,0.6,0.0,0.0,0.0,748.3855643441563,0.14999999976000003,0.2845635170001515,1835.8828658710001,11.666846100000235,3.431899995121057e-05,[0.16244675 0.01657082 0.33482295],[0. 0. 0.],[ 0.57020384  0.75706178 -0.04020924 -0.3163991 ],6.4373016357421875e-06,[-2.74743134 -0.91126999 -2.12931279 -2.13701788  2.07069854],[-2.4050696  -0.92857395 -1.69647413 -1.25309169  5.22494626],5.678999968949938e-06,-0.36037222400217883,3.437658182408512,0.05,0.5385212898254395
36,0,4,False,False,False,False,5,0.6,0.0,0.0,0.0,748.3855643441563,0.15416666642000004,0.35044712900003105,1835.948749483,11.667307385000264,3.827499995168182e-05,[0.16599344 0.01825022 0.34715956],[0. 0. 0.],[ 0.56968278  0.76062393 -0.02492173 -0.3103092 ],1.1682510375976562e-05,[-2.74974292 -0.91325243 -2.10107539 -2.13017122  2.07566263],[-2.40869695 -0.89783127 -1.69218751 -1.25309169  5.22494667],6.027000154062989e-06,-0.3590128049432556,3.426172125745263,0.05,0.5385212898254395
37,0,4,False,False,False,False,6,0.6,0.0,0.0,0.0,748.3855643441563,0.15833333308000005,0.42527881299997716,1836.023581167,11.667581687000244,3.1360000093627605e-05,[0.16923361 0.01978092 0.35963163],[0. 0. 0.],[ 0.56894338  0.76402301 -0.00962393 -0.30410466],1.8596649169921875e-05,[-2.75206196 -0.91518791 -2.07282581 -2.12332113  2.08062194],[-2.41302693 -0.86771803 -1.68879701 -1.25309169  5.22494712],6.01700003244332e-06,-0.3576623504614196,3.414741794468713,0.05,0.5385212898254395
38,0,4,False,False,False,False,7,0.6,0.0,0.0,0.0,748.3855643441563,0.16249999974000007,0.5318833500000437,1836.130185704,11.716562829000246,5.2032000212420826e-05,[0.17159718 0.02067915 0.36994654],[0. 0. 0.],[ 0.56704712  0.76857924  0.00184497 -0.29620972],1.9550323486328125e-05,[-2.75135561 -0.91567116 -2.04940891 -2.11677435  2.07903336],[-2.4142996  -0.84235684 -1.68678451 -1.25309169  5.22494695],6.689999963782611e-06,-0.3565260256582102,3.4033785464366186,0.05,0.5385212898254395
39,0,4,False,False,False,False,8,0.6,0.0,0.0,0.0,748.3855643441563,0.16666666640000008,0.8169317440001578,1836.4152340980002,11.917600077000166,5.286700002216094e-05,[0.17403618 0.02174397 0.38168052],[0. 0. 0.],[ 0.56549931  0.77230144  0.01549079 -0.28900021],2.2411346435546875e-05,[-2.75226296 -0.91690635 -2.02314253 -2.10998955  2.0809259 ],[-2.41825513 -0.81504014 -1.68519983 -1.25309169  5.22494712],7.172000096034026e-06,-0.35541224102703334,3.3942809932824867,0.05,0.5385212898254395
40,0,4,False,False,False,False,9,0.6,0.0,0.0,0.0,748.3855643441563,0.1708333330600001,1.5457431590000397,1837.144045513,12.566739866000113,5.361700004868908e-05,[0.17629042 0.02277945 0.39398962],[0. 0. 0.],[ 0.56398112  0.77554011  0.02995224 -0.28207394],2.0742416381835938e-05,[-2.75386059 -0.91842342 -1.99586164 -2.10315435  2.08428612],[-2.42372469 -0.78746052 -1.68437289 -1.25309169  5.22494745],7.267000000865664e-06,-0.3541813484301702,3.383978440087318,0.05,0.5385212898254395
41,0,4,False,False,False,False,10,0.6,0.0,0.0,0.0,748.3855643441563,0.1749999997200001,2.816731278000134,1838.4150336320001,13.766625757000007,6.668500009254785e-05,[0.17785972 0.02332551 0.40418676],[0.37663221 0.13105631 2.44731188],[ 0.56162447  0.7796908   0.04088608 -0.27384046],1.1444091796875e-05,[-2.75279919 -0.91874992 -1.97316225 -2.09667562  2.08190912],[-2.42640241 -0.76423802 -1.68441883 -1.25309169  5.22494722],7.552000170107931e-06,-0.35311403481720394,3.3733053039576557,0.05,0.5385212898254395
42,0,4,False,False,False,False,11,0.6,0.0,0.0,0.0,748.3855643441563,0.17916666638000012,4.088268674000119,1839.6865710280001,14.974224323999884,5.6342000107179047e-05,[0.17943984 0.02400628 0.41594684],[0.37922859 0.16338497 2.8224206 ],[ 0.55955046  0.78298831  0.05417321 -0.26626623],9.5367431640625e-06,[-2.75345666 -0.91983441 -1.94731687 -2.08991145  2.0832231 ],[-2.43189469 -0.73884625 -1.68514487 -1.25309169  5.22494736],8.268999863503268e-06,-0.3520591861511928,3.3647292696868356,0.05,0.5385212898254395
43,0,4,False,False,False,False,12,0.6,0.0,0.0,0.0,748.3855643441563,0.18333333304000013,5.367676446000132,1840.9659788000001,16.197946824999995,5.2826000001005013e-05,[0.18044613 0.02426516 0.42535424],[0. 0. 0.],[ 0.55684292  0.78705561  0.06377523 -0.2576859 ],1.0728836059570312e-05,[-2.75154919 -0.91982127 -1.9264872  -2.08365537  2.07902908],[-2.43442869 -0.71806911 -1.68635726 -1.25309169  5.22494697],7.653000011487165e-06,-0.35107397671714197,3.354877175346327,0.05,0.5385212898254395
44,0,4,False,False,False,False,13,0.6,0.0,0.0,0.0,748.3855643441563,0.18749999970000014,6.452893761000041,1842.051196115,17.21845138500006,5.4103999900689814e-05,[0.18149579 0.02470917 0.43699124],[0. 0. 0.],[ 0.55446279  0.79009908  0.07668151 -0.2498686 ],2.0742416381835938e-05,[-2.75193723 -0.92079681 -1.90110484 -2.07692234  2.07975296],[-2.44057208 -0.69393108 -1.68846559 -1.25309169  5.22494706],7.252999921547598e-06,-0.3501161349480217,3.347237289660241,0.05,0.5385212898254395
45,0,4,False,False,False,False,14,0.6,0.0,0.0,0.0,748.3855643441563,0.19166666636000015,7.75829287800002,1843.356595232,18.4509985810001,5.485900010171463e-05,[0.18232802 0.02512875 0.4494105 ],[0. 0. 0.],[ 0.55213052  0.79254979  0.09074953 -0.24244848],1.9311904907226562e-05,[-2.75330843 -0.92214553 -1.87422263 -2.07010064  2.08255602],[-2.4484233  -0.66907756 -1.69152787 -1.25309169  5.22494736],8.042999979807064e-06,-0.3489793687861956,3.3377742396629246,0.05,0.5385212898254395
46,0,4,False,False,False,False,15,0.6,0.0,0.0,0.0,748.3855643441563,0.19583333302000017,9.063950699000088,1844.662253053,19.68511526100027,6.54579998808913e-05,[0.18273346 0.02518757 0.45953983],[0. 0. 0.],[ 0.54922384  0.79586339  0.10122295 -0.23389865],2.2411346435546875e-05,[-2.75199673 -0.92243796 -1.85210264 -2.06368448  2.07962192],[-2.45304607 -0.64835798 -1.69473283 -1.25309169  5.2249471 ],7.56800000090152e-06,-0.347981311968206,3.327793671483029,0.05,0.5385212898254395
47,0,4,False,False,False,False,16,0.6,0.0,0.0,0.0,748.3855643441563,0.19999999968000018,10.126208430000133,1845.7245107840001,20.690691422000405,5.844400016030704e-05,[0.18298009 0.02531215 0.47142544],[0. 0. 0.],[ 0.54647595  0.79826415  0.11429215 -0.22599943],1.4543533325195312e-05,[-2.75260552 -0.92348109 -1.82643635 -2.05693457  2.08077584],[-2.46060488 -0.62520435 -1.69918084 -1.25309169  5.22494724],7.47600006434368e-06,-0.34700503505595354,3.319901593597276,0.05,0.5385212898254395
48,0,4,False,False,False,False,17,0.6,0.0,0.0,0.0,748.3855643441563,0.2041666663400002,11.339776882000024,1846.938079236,21.842099430000268,5.571900010181707e-05,[0.18294139 0.02514208 0.48078901],[0. 0. 0.],[ 0.54334259  0.80144614  0.12359241 -0.2172278 ],1.8596649169921875e-05,[-2.75056585 -0.92352933 -1.80597615 -2.05072969  2.07630738],[-2.46466899 -0.60642154 -1.70332155 -1.25309169  5.22494684],7.899000138422707e-06,-0.34608288859571557,3.310680128994896,0.05,0.5385212898254395
49,0,4,False,False,False,False,18,0.6,0.0,0.0,0.0,748.3855643441563,0.2083333330000002,12.39928312799998,1847.997585482,22.823150187000316,6.0552999912033556e-05,[0.18268156 0.02504712 0.49254036],[0. 0. 0.],[ 0.54034072  0.80354512  0.13636349 -0.20916998],1.811981201171875e-05,[-2.75099586 -0.92451263 -1.78064883 -2.04400917  2.07707738],[-2.47238807 -0.58414652 -1.70916519 -1.25309169  5.22494696],8.34299999041832e-06,-0.34519573355497063,3.303645349440045,0.05,0.5385212898254395
