,env_id,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,cumulated_rewards,sim_time,cpu_time_steps,cpu_time_full,inference_time,action_cpu_time_ur5_1,planner_time_ur5_1,position_ee_link_ur5_1,velocity_ee_link_ur5_1,rotation_ee_link_ur5_1,position_rotation_sensor_cpu_time_ur5_1,joints_angles_ur5_1,joints_velocities_ur5_1,joints_sensor_cpu_time_ur5_1,reward_ur5_1,distance_ur5_1,distance_threshold_ur5_1,real_step,real_joint_velocities,real_effort,real_joint_positions,current_time
10,0,0,False,False,False,False,11,0.0,0.0,0.0,0.0,0.0,0.04583333325999999,7.332501381999997,43.398591826,7.162942846999989,3.881900000379801e-05,0.21047520637512207,[ 0.21184292 -0.0344798   0.48640275],[0. 0. 0.],[ 0.60666162  0.78228319 -0.05147404 -0.13170043],5.0067901611328125e-06,[-2.87014034 -1.05842886 -1.66233465 -2.26431523  1.72090997],"[-1.68756609e-05 -3.32888629e-05  0.00000000e+00 -1.85407026e-04
 -7.33256356e-06]",0.004009213000003342,-0.34869062763502356,3.331504544940952,0.05,11,[ 0.08586457 -0.09212833 -0.03025777  0.0313028   0.0556068   0.        ],[ 0.45060393 -0.6613341   0.8675807   0.54748976  0.03202587 -0.08997743],"[-2.9250352e+00 -1.0032943e+00 -1.6437844e+00 -2.2828782e+00
  1.6905386e+00  3.5952675e-05]",16.431444883346558
11,0,0,False,False,False,False,12,0.0,0.0,0.0,0.0,0.0,0.04999999991999999,7.989392611999996,44.055483056,7.743792469999988,3.962800000323341e-05,0.21731352806091309,[ 0.22261126 -0.02438172  0.478735  ],[0. 0. 0.],[ 0.59717983  0.78693765 -0.05893609 -0.14363834],2.4557113647460938e-05,[-2.84546286 -1.08324856 -1.67065631 -2.25595842  1.73456487],"[-1.81762040e-05 -3.29572816e-05  0.00000000e+00 -1.85870619e-04
 -7.30147008e-06]",7.496000002049641e-06,-0.3483321252394764,3.32843368347231,0.05,12,[ 0.08192736 -0.08114759 -0.02767557  0.0287142   0.04676245  0.        ],[ 0.4640548  -0.73307204  0.9169005   0.35075948  0.2074056  -0.08082718],"[-2.9006679e+00 -1.0278028e+00 -1.6519898e+00 -2.2746804e+00
  1.7038857e+00  4.7936901e-05]",16.735456466674805
12,0,0,False,False,False,False,13,0.0,0.0,0.0,0.0,0.0,0.05416666657999999,8.793818451,44.859908895000004,8.439286774999992,4.0814999998417534e-05,0.2058548927307129,[ 0.23222315 -0.01443084  0.47120184],[0. 0. 0.],[ 0.58819354  0.79100585 -0.06627449 -0.15474433],2.574920654296875e-05,[-2.8220842  -1.10676195 -1.67853999 -2.24804145  1.74750108],"[-1.93697136e-05 -3.26244695e-05 -2.77555756e-17 -1.86344684e-04
 -7.20313204e-06]",7.459000002540961e-06,-0.34799717800735774,3.3255423286793717,0.05,13,[ 0.08366587 -0.0824259  -0.0282636   0.02715625  0.04446148  0.        ],[ 0.58959615 -0.71065396  0.81826085  0.52461416  0.10065272 -0.09760264],"[-2.8738570e+00 -1.0547117e+00 -1.6610235e+00 -2.2656553e+00
  1.7187772e+00  2.3968450e-05]",17.055503606796265
13,0,0,False,False,False,False,14,0.0,0.0,0.0,0.0,0.0,0.058333333239999986,9.355282972999994,45.421373417,8.924563758999994,4.624999999691681e-05,0.19371509552001953,[ 0.24124537 -0.00413619  0.46341544],[0. 0. 0.],[ 0.57921302  0.7947439  -0.07386951 -0.1656435 ],9.775161743164062e-06,[-2.79870554 -1.13027534 -1.68642367 -2.24012444  1.7604373 ],"[-2.04858375e-05 -3.22585383e-05  0.00000000e+00 -1.86746162e-04
 -7.06945716e-06]",7.351000000710428e-06,-0.34769850919252915,3.3229855599499287,0.05,14,[ 0.06578221 -0.06011926 -0.01895745  0.01684982  0.03408314  0.        ],[ 0.28022632 -0.4640548   0.97070396  0.23790643  0.0259257  -0.09607759],"[-2.8498018e+00 -1.0788611e+00 -1.6691936e+00 -2.2574084e+00
  1.7321478e+00 -2.3667013e-05]",17.351592302322388
14,0,0,False,False,False,False,16,0.0,0.0,0.0,0.0,0.0,0.06666666655999999,10.394206693999998,46.460297138,9.809973095999993,4.2643999996982984e-05,0.17644095420837402,[0.25746626 0.01736291 0.44711685],[0. 0. 0.],[ 0.5613054   0.80123729 -0.08980798 -0.18678796],1.0728836059570312e-05,[-2.75194822 -1.17730208 -1.70219103 -2.22429027  1.78630973],"[-2.23299746e-05 -3.13717547e-05  0.00000000e+00 -1.86904250e-04
 -6.83088567e-06]",7.667000005540103e-06,-0.3471691931913723,3.31846764520495,0.05,15,[ 0.07772169 -0.08112202 -0.02717703  0.02430401  0.03880492  0.        ],[ 0.5761453  -0.54251814  0.75997376  0.29890808  0.12810346 -0.09607759],[-2.8296158 -1.0990528 -1.6759838 -2.2505648  1.7433288  0.       ],17.615437269210815
15,0,0,False,False,False,False,17,0.0,0.0,0.0,0.0,0.0,0.07083333321999999,10.995538343,47.061628787000004,10.349471275999989,3.775800000482832e-05,0.20353031158447266,[0.26464167 0.02850529 0.438622  ],[0. 0. 0.],[ 0.55239582  0.80399734 -0.09814001 -0.19701688],1.811981201171875e-05,[-2.72856956 -1.20081544 -1.71007471 -2.21637311  1.79924596],"[-2.29908754e-05 -3.08275968e-05  0.00000000e+00 -1.86464568e-04
 -6.78916967e-06]",7.6050000004102e-06,-0.34694160966268867,3.3165371362639715,0.05,16,[ 0.09205163 -0.09632121 -0.03002767  0.02588593  0.05320996  0.        ],[ 0.6972031  -0.64339966  0.9594949   0.55664     0.22723113 -0.09455255],"[-2.8022659e+00 -1.1266588e+00 -1.6852211e+00 -2.2412755e+00
  1.7584949e+00  1.1984225e-05]",17.95934224128723
16,0,0,False,False,False,False,18,0.0,0.0,0.0,0.0,0.0,0.07499999987999999,11.554699958,47.620790402000004,10.822464923999988,3.825800000356594e-05,0.18898701667785645,[0.27118093 0.03986748 0.42990848],[0. 0. 0.],[ 0.54352742  0.80643672 -0.10670588 -0.20700631],1.7881393432617188e-05,[-2.70519089 -1.22432878 -1.71795839 -2.20845589  1.81218218],"[-2.34459216e-05 -3.02053788e-05  2.77555756e-17 -1.85572258e-04
 -6.83252634e-06]",7.257999996568287e-06,-0.34674073074495715,3.3148454763140465,0.05,17,[ 0.07432137 -0.07545907 -0.02702363  0.02974485  0.04542021  0.        ],[ 0.52010006 -0.39680046  1.0850363   0.5139389   0.12657842 -0.08845239],"[-2.7825110e+00 -1.1467074e+00 -1.6918796e+00 -2.2346470e+00
  1.7693762e+00  1.1984225e-05]",18.20731210708618
17,0,0,False,False,False,False,20,0.0,0.0,0.0,0.0,0.0,0.08333333319999998,12.612437080999996,48.678527525,11.756944988999997,4.456100000282959e-05,0.14331769943237305,[0.28232235 0.06312311 0.41186145],[0. 0. 0.],[ 0.52594829  0.8103655  -0.12451373 -0.22623567],9.298324584960938e-06,[-2.65843353 -1.27135543 -1.73372574 -2.19262125  1.83805463],"[-2.37027506e-05 -2.87151755e-05  0.00000000e+00 -1.82230897e-04
 -7.22608406e-06]",7.701000001247849e-06,-0.3464248447336054,3.312236284749131,0.05,18,[ 0.0752162  -0.07602153 -0.02559191  0.02253034  0.04563593  0.        ],[ 0.3811078   0.1703776   0.9169005   0.4102361   0.05032636 -0.09150247],"[-2.7569101e+00 -1.1725992e+00 -1.7006615e+00 -2.2259214e+00
  1.7836086e+00  2.3968450e-05]",18.51932406425476
18,0,0,False,False,False,False,21,0.0,0.0,0.0,0.0,0.0,0.08749999985999998,13.021141030999999,49.087231475,12.103193732999998,4.4496999997534203e-05,0.13920974731445312,[0.28691438 0.07495201 0.40254617],[0. 0. 0.],[ 0.51725423  0.81186157 -0.13374238 -0.23546056],1.4781951904296875e-05,[-2.63505484 -1.29486874 -1.74160942 -2.18470381  1.85099086],"[-2.35114390e-05 -2.78505258e-05  0.00000000e+00 -1.79738483e-04
 -7.57975313e-06]",6.945999999175001e-06,-0.34631259451630836,3.3113463227021955,0.05,19,[ 0.06781474 -0.07336263 -0.02257508  0.02346511  0.03559315  0.        ],[ 0.62994874 -0.28022632  0.94156045  0.37516013  0.24553163 -0.09455255],"[-2.7336693e+00 -1.1956962e+00 -1.7082914e+00 -2.2181423e+00
  1.7964287e+00  1.1984225e-05]",18.807303190231323
19,0,0,False,False,False,False,23,0.0,0.0,0.0,0.0,0.0,0.09583333317999998,13.812553138999995,49.878643583,12.747201712999995,4.1439000000309534e-05,0.12842774391174316,[0.29382977 0.09765057 0.38435271],[0. 0. 0.],[ 0.50094825  0.81386125 -0.15184195 -0.25223944],2.002716064453125e-05,[-2.5906353  -1.33954398 -1.75658841 -2.1696605   1.8755697 ],"[-2.26296070e-05 -2.60168174e-05  0.00000000e+00 -1.73534370e-04
 -8.49605515e-06]",7.551999999577674e-06,-0.34618759941543636,3.310460516023052,0.05,20,[ 0.08020163 -0.0775683  -0.0268958   0.02135589  0.04661864  0.        ],[ 0.58062893 -0.12554139  1.2128195   0.4514122   0.07472702 -0.1037028 ],"[-2.7126448e+00 -1.2169698e+00 -1.7154297e+00 -2.2110584e+00
  1.8081113e+00  1.1984225e-05]",19.07943367958069
20,0,0,False,False,False,False,23,0.0,0.0,0.0,0.0,0.0,0.09583333317999998,13.812553138999995,49.878643583,12.747201712999995,4.1439000000309534e-05,0.12842774391174316,[0.29382977 0.09765057 0.38435271],[0. 0. 0.],[ 0.50094825  0.81386125 -0.15184195 -0.25223944],2.002716064453125e-05,[-2.5906353  -1.33954398 -1.75658841 -2.1696605   1.8755697 ],"[-2.26296070e-05 -2.60168174e-05  0.00000000e+00 -1.73534370e-04
 -8.49605515e-06]",7.551999999577674e-06,-0.34618759941543636,3.310460516023052,0.05,21,[ 0.07613658 -0.0734649  -0.0253746   0.02758769  0.04398211  0.        ],[ 0.52010006 -0.3004026   0.9953639   0.28975782  0.18452999 -0.10217776],"[-2.6764300e+00 -1.2532781e+00 -1.7276071e+00 -2.1986396e+00
  1.8281010e+00  3.5952675e-05]",19.53535747528076
21,0,0,False,False,False,False,25,0.0,0.0,0.0,0.0,0.0,0.10416666649999998,14.918510989999994,50.984601434,13.344795601999998,3.994700000475859e-05,0.08226418495178223,[0.29857773 0.12185774 0.36439148],[0. 0. 0.],[ 0.4839862   0.81480747 -0.17181489 -0.26893491],1.049041748046875e-05,[-2.54348205 -1.38696849 -1.77248923 -2.15369083  1.90166115],"[-2.11046052e-05 -2.38627358e-05  0.00000000e+00 -1.65082853e-04
 -9.69896269e-06]",7.30299999673889e-06,-0.34672937160719053,3.316359671011602,0.05,22,[ 0.07125341 -0.07359273 -0.02395567  0.02904976  0.03647998  0.        ],[ 0.39455867  0.1053651   0.9841548   0.35075948  0.24248154 -0.11132801],"[-2.6642106e+00 -1.2655414e+00 -1.7317337e+00 -2.1946604e+00
  1.8348520e+00  3.5952675e-05]",19.711355447769165
22,0,0,False,False,False,False,27,0.0,0.0,0.0,0.0,0.0,0.11249999981999997,15.873633917999996,51.939724362,14.108651366999993,4.039600000282917e-05,0.1111764907836914,[0.3005448  0.14261331 0.3467133 ],[0. 0. 0.],[ 0.46971893  0.81466961 -0.18961096 -0.28235647],5.4836273193359375e-06,[-2.50284928 -1.42783495 -1.78619122 -2.13992929  1.9241446 ],"[-1.94667269e-05 -2.19079953e-05  0.00000000e+00 -1.56586682e-04
 -1.07928544e-05]",7.699000001082368e-06,-0.34633294318015034,3.31233427403465,0.05,23,[ 0.0720971  -0.07139403 -0.02482492  0.02523878  0.04261591  0.        ],[ 0.5066492   0.01120905  1.0603764   0.6115415   0.2668822  -0.10980296],"[-2.6398554e+00 -1.2900676e+00 -1.7400120e+00 -2.1863658e+00
  1.8483779e+00  3.5952675e-05]",20.039427995681763
23,0,0,False,False,False,False,28,0.0,0.0,0.0,0.0,0.0,0.11666666647999997,16.219067687,52.285158131,14.379281061999997,3.963600000389533e-05,0.08804106712341309,[0.30080047 0.15290013 0.33772522],[0. 0. 0.],[ 0.462717    0.81428015 -0.19869725 -0.28872189],1.4066696166992188e-05,[-2.48253287 -1.44826814 -1.79304222 -2.13304831  1.93538633],"[-1.85797012e-05 -2.09171781e-05  1.38777878e-17 -1.52023149e-04
 -1.13234481e-05]",7.279000001858549e-06,-0.3464419962635575,3.313465436089438,0.05,24,[ 0.08840843 -0.09155309 -0.03090971  0.02684467  0.05213138  0.        ],[ 0.5940798   0.11657415  1.0558928   0.42243642  0.21198073 -0.09455255],"[-2.6214542e+00 -1.3085350e+00 -1.7461423e+00 -2.1801565e+00
  1.8584803e+00  5.9921127e-05]",20.27925968170166
24,0,0,False,False,False,False,29,0.0,0.0,0.0,0.0,0.0,0.12083333313999997,16.774302550999998,52.840392995,14.865755643999996,3.4155999998120024e-05,0.09428286552429199,[0.30066013 0.16106747 0.33046895],[0. 0. 0.],[ 0.45718288  0.81381774 -0.20605168 -0.29364488],1.1682510375976562e-05,[-2.46627973 -1.4646147  -1.79852302 -2.1275435   1.94437971],"[-1.78509263e-05 -2.01246347e-05  0.00000000e+00 -1.48257306e-04
 -1.17292932e-05]",7.310000000870787e-06,-0.346580762347228,3.3148702695031953,0.05,25,[ 0.22901055 -0.24308483 -0.08236199  0.07916779  0.1288544   0.        ],[ 1.4033734   0.50216556  1.1634997   0.3599097   0.2546819  -0.09455255],"[-2.4871006e+00 -1.4439090e+00 -1.7915162e+00 -2.1344845e+00
  1.9330627e+00 -1.1746083e-05]",20.84735655784607
25,0,0,False,False,False,False,30,0.0,0.0,0.0,0.0,0.0,0.12499999979999997,18.048611344,54.114701788000005,16.082665317,3.963700000042536e-05,0.08643722534179688,[0.30021662 0.16916859 0.32315773],[0. 0. 0.],[ 0.45171133  0.81322324 -0.21347895 -0.2984153 ],1.4543533325195312e-05,[-2.45002658 -1.48096123 -1.80400382 -2.12203853  1.95337311],"[-1.71123706e-05 -1.93357978e-05  0.00000000e+00 -1.44410564e-04
 -1.21130384e-05]",7.363000001703313e-06,-0.34671281736736326,3.3161943713172586,0.05,26,[-0.12196426  0.11460115  0.03898868 -0.03463441 -0.07284012  0.        ],[-0.48198926  1.6387635   2.0198712  -0.18300495 -0.12200329 -0.09455255],"[-2.5126057e+00 -1.4181679e+00 -1.7828177e+00 -2.1432717e+00
  1.9186393e+00 -1.1746083e-05]",21.255377292633057
26,0,0,False,False,False,False,30,0.0,0.0,0.0,0.0,0.0,0.12499999979999997,18.048611344,54.114701788000005,16.082665317,3.963700000042536e-05,0.08643722534179688,[0.30021662 0.16916859 0.32315773],[0. 0. 0.],[ 0.45171133  0.81322324 -0.21347895 -0.2984153 ],1.4543533325195312e-05,[-2.45002658 -1.48096123 -1.80400382 -2.12203853  1.95337311],"[-1.71123706e-05 -1.93357978e-05  0.00000000e+00 -1.44410564e-04
 -1.21130384e-05]",7.363000001703313e-06,-0.34671281736736326,3.3161943713172586,0.05,27,[-0.1115204   0.11469063  0.03595907 -0.03508981 -0.06363624  0.        ],[-0.45957115  1.2598975   1.9324406   0.04575124 -0.13267858 -0.10675288],"[-2.5153849e+00 -1.4153236e+00 -1.7819661e+00 -2.1441462e+00
  1.9171071e+00  3.5952675e-05]",21.2793288230896
27,0,0,False,False,False,False,30,0.0,0.0,0.0,0.0,0.0,0.12499999979999997,18.048611344,54.114701788000005,16.082665317,3.963700000042536e-05,0.08643722534179688,[0.30021662 0.16916859 0.32315773],[0. 0. 0.],[ 0.45171133  0.81322324 -0.21347895 -0.2984153 ],1.4543533325195312e-05,[-2.45002658 -1.48096123 -1.80400382 -2.12203853  1.95337311],"[-1.71123706e-05 -1.93357978e-05  0.00000000e+00 -1.44410564e-04
 -1.21130384e-05]",7.363000001703313e-06,-0.34671281736736326,3.3161943713172586,0.05,28,[-0.11011425  0.11553432  0.03672606 -0.03456251 -0.05608618  0.        ],[-0.7734246   1.5177058   2.033322   -0.01525041 -0.259257   -0.10827792],"[-2.5170624e+00 -1.4135717e+00 -1.7814258e+00 -2.1447580e+00
  1.9161379e+00  2.3968450e-05]",21.29532289505005
28,0,0,False,False,False,False,30,0.0,0.0,0.0,0.0,0.0,0.12499999979999997,18.048611344,54.114701788000005,16.082665317,3.963700000042536e-05,0.08643722534179688,[0.30021662 0.16916859 0.32315773],[0. 0. 0.],[ 0.45171133  0.81322324 -0.21347895 -0.2984153 ],1.4543533325195312e-05,[-2.45002658 -1.48096123 -1.80400382 -2.12203853  1.95337311],"[-1.71123706e-05 -1.93357978e-05  0.00000000e+00 -1.44410564e-04
 -1.21130384e-05]",7.363000001703313e-06,-0.34671281736736326,3.3161943713172586,0.05,29,[ 0.05581133 -0.04761732 -0.01539094  0.02600577  0.02943326  0.        ],[ 0.7016867   0.3407552   1.0200238   0.2546819   0.21655585 -0.11437809],"[-2.5131686e+00 -1.4174956e+00 -1.7826861e+00 -2.1433675e+00
  1.9184835e+00  3.5952675e-05]",21.439351797103882
29,0,0,False,False,False,False,30,0.0,0.0,0.0,0.0,0.0,0.12499999979999997,18.048611344,54.114701788000005,16.082665317,3.963700000042536e-05,0.08643722534179688,[0.30021662 0.16916859 0.32315773],[0. 0. 0.],[ 0.45171133  0.81322324 -0.21347895 -0.2984153 ],1.4543533325195312e-05,[-2.45002658 -1.48096123 -1.80400382 -2.12203853  1.95337311],"[-1.71123706e-05 -1.93357978e-05  0.00000000e+00 -1.44410564e-04
 -1.21130384e-05]",7.363000001703313e-06,-0.34671281736736326,3.3161943713172586,0.05,30,[ 0.07585535 -0.06702218 -0.02217881  0.02646117  0.03810984  0.        ],[ 0.36541513  0.3833496   0.8922406   0.47276276  0.2150308  -0.11132801],[-2.4965408 -1.4341763 -1.788289  -2.137841   1.9276166  0.       ],21.671291828155518
30,0,1,False,False,False,False,1,0.0,0.0,0.0,0.0,0.0,0.12916666645999997,0.06905082399998719,172.23447534299999,16.93584819700002,4.6634000000267406e-05,0.3043539524078369,[ 0.07426221 -0.10568664  0.54507613],[0. 0. 0.],[ 0.69886714  0.71522123  0.00609506 -0.00248918],1.5735626220703125e-05,[-3.11691663 -0.81017355 -1.57906106 -2.3479152   1.58446939],"[-6.44604362e-06 -3.79580214e-05 -2.77555756e-17 -1.96083461e-04
 -1.10739898e-07]",7.436000004190646e-06,-0.35302939054776683,3.368020116678962,0.05,1,[ 0.  0. -0.  0.  0.  0.],[ 0.12554139 -1.241963    1.2262703   0.26535717 -0.01677545 -0.08540231],"[-3.1415868e+00 -7.8532821e-01 -1.5707248e+00 -2.3562376e+00
  1.5707661e+00  3.5952675e-05]",69.98191213607788
